Correct Response,Rotation (deg),Reaction Time (ms),Word
1,-90,767.9063000800088,2
1,90,872.6313000628725,0
0,150,-109.0,1
0,150,840.0473000332713,2
0,150,890.526200001128,1
1,150,1012.2743000360206,0
1,0,742.87379992567,1
1,-90,647.2738000415266,2
0,-120,1158.4774000188336,1
1,-120,1161.920200040564,2
1,30,759.9623000100255,2
0,150,1101.013100062497,0
0,150,-109.0,2
1,150,747.0571999987587,0
1,60,793.8248999966308,2
0,-30,-109.0,1
1,-30,623.9255000222474,1
1,-90,1167.1938999174163,1
1,-90,857.3933999836445,2
0,-90,-109.0,0
1,-90,865.9176000477746,2
1,-60,624.1460999557748,2
0,60,791.3372000297531,0
1,60,756.8943000482395,0
1,-60,717.5697000315413,2
0,120,-109.0,1
1,120,802.6050999145955,0
1,-90,1002.496299970895,0
1,-30,826.4902999475598,2
1,-30,531.9407999599352,0
0,-120,844.7442000582814,2
1,-120,610.2273000255227,0
1,-120,953.1222000336275,2
0,0,804.6443000752479,1
1,0,554.1427000975236,0
1,30,729.2639000192285,1
1,60,682.962799965404,2
1,-30,674.472300041467,1
1,30,538.9288999689743,1
1,-60,700.455499984324,1
1,60,886.4712999751791,2
1,-150,897.1138999881223,0
1,-60,1186.3104000771418,2
1,150,1075.8502000793815,1
1,0,599.7535000173375,3
0,-60,821.8143999660388,4
0,-60,973.5417999876663,3
1,-60,1063.2017999272794,4
1,90,988.1951000392437,3
0,120,-109.0,3
1,120,1123.4953000061214,4
1,150,625.5795000437647,3
1,0,519.9033000357449,3
0,180,557.4954000152647,5
1,180,993.1755000110716,5
1,90,1051.3627000004053,4
0,-60,694.2319999765605,4
1,-60,690.9489000067115,4
1,-120,860.3967000348493,3
1,90,717.3789999764413,3
1,150,569.3029999351129,3
1,90,1125.8404999356717,5
0,-150,-109.0,4
0,-150,892.5146000077948,4
0,-150,803.8231999929994,5
0,-150,827.3773999502882,4
1,-150,655.9649999802932,4
1,60,1009.2133000111207,4
0,-120,-109.0,5
0,-120,-109.0,4
1,-120,892.2939999578521,4
1,180,885.6255000540987,5
0,0,847.743200076744,5
1,0,587.8474000459537,3
1,30,739.4345000470057,4
1,90,983.7837999770418,5
1,60,759.882599985227,3
0,30,733.6872999407351,5
1,30,482.0070000682026,3
1,0,875.4359999988228,4
0,120,-109.0,3
0,120,-109.0,4
1,120,1193.686500013806,5
0,150,-109.0,3
1,150,1040.0019001066685,5
1,60,804.9873000094667,4
1,150,969.0425999546424,5
1,0,564.4120000619441,3
0,30,688.960800002329,5
1,30,817.0961000109091,4
0,120,1091.0826000003144,4
1,120,930.6748000057414,4
1,-150,1190.4492000434548,5
0,-150,-109.0,4
0,-150,792.6658999025822,5
0,-150,847.5597999608144,5
0,-150,800.6915000118315,4
0,-150,490.6203999966383,4
0,-150,611.618800027296,5
1,-150,1069.683100035414,5
1,30,735.8727000504732,8
1,30,698.6491000829265,6
1,180,661.3836000291631,7
1,120,1103.6443999586627,7
1,-60,519.7393999518827,8
0,-90,740.4055999908596,7
1,-90,767.3007000088692,6
1,-120,820.954900057055,7
1,-150,544.4870000323281,8
1,-90,626.0059000309557,7
1,-30,597.990999984555,6
1,180,695.981300025247,7
1,-150,520.900100058876,8
1,-30,712.8383999774233,7
1,180,651.0125999888405,7
1,-150,637.1921999929473,6
1,-60,575.0800999198109,7
1,-30,606.0068000191823,6
1,60,678.0860999682918,8
1,120,650.7294000443071,7
0,150,823.1701999288052,6
1,150,497.4614999340847,8
1,180,520.9044999759644,8
1,0,489.2590999919921,8
1,180,698.0141000207514,6
1,-30,828.0869999984279,7
1,-120,515.2163999704644,8
1,-150,576.1102999644354,8
1,-120,802.8254999630153,6
1,120,998.3376999702305,6
1,120,837.6885000001639,6
1,180,457.429500002414,6
1,90,694.1180000398308,7
0,90,645.9103000201285,6
1,90,655.8303000023589,7
