Correct Response,Rotation (deg),Reaction Time (ms),Word
1,-30,505.7843999788165,0
1,120,672.1049000010826,0
1,180,596.955500015989,0
1,180,419.39059999678284,0
1,60,651.3012000326999,1
1,30,645.7666999744251,0
1,30,417.5139999683015,0
0,-30,724.4424999775365,2
1,-30,688.9624000145122,2
1,-150,532.0546999541111,0
1,0,647.2488000257872,2
1,120,502.68829997768626,0
1,30,621.6774000171572,2
1,-120,672.0107999830507,2
1,180,529.2362999720499,0
0,-30,885.3674000096507,1
1,-30,763.6150000002235,1
1,-150,554.6776000377722,0
0,-90,630.592999976594,1
1,-90,526.514699970372,0
1,-90,659.6463000136428,1
1,0,533.4135999986902,0
0,-30,593.6848999666981,1
1,-30,739.6824000137858,2
1,90,754.8404999510385,1
1,150,702.7243000306189,2
1,-60,760.5064000203274,1
1,-90,519.046500030905,0
1,150,989.0029000202194,2
1,-150,655.2772999824956,2
1,-60,695.3762000161223,1
0,120,-109.0,2
1,120,763.5305999978445,1
1,90,698.7039000345394,0
1,150,648.1666999720037,1
1,180,647.041600019671,0
1,60,672.7236999981105,1
1,-60,690.0775000071153,5
0,-90,1024.0029999953695,3
1,-90,958.8265999886207,4
1,-60,806.2014999999665,3
1,-120,721.7113999617286,4
0,60,827.4303999464028,3
1,60,737.0649000480771,5
1,-120,1114.334500042256,5
1,-60,705.6523999748752,3
1,-60,764.3897999627516,4
1,-90,679.8114000088535,5
1,30,751.3234000038356,4
1,-150,889.3780999900773,3
0,180,783.4992000102066,3
1,180,754.2357000024058,4
0,30,1064.8700999994762,3
1,30,627.191299976781,3
1,150,663.6038999971934,3
1,90,796.6468000053428,5
0,120,1031.3886000043713,3
1,120,787.697900025174,4
1,-90,712.5582999982871,5
1,180,1099.517800027039,3
1,0,1038.5288000074215,3
1,-30,833.4921000027098,3
1,-30,889.4143999754451,4
1,90,737.6648000176065,5
0,120,-109.0,4
1,120,728.7097999909893,4
1,180,608.6952000008896,3
1,-90,661.6510000280105,5
0,30,1175.2861999524757,3
1,30,636.1703999540769,5
1,0,1025.1557000414468,3
1,60,808.4570999457501,5
1,0,762.5407999698073,5
1,90,862.9602999975905,3
1,-150,734.2756999973208,3
0,90,-109.0,3
1,90,797.5155999851413,3
1,0,770.8094999510795,7
1,-30,513.1717000007629,8
1,120,792.4985000248998,8
1,30,493.20180003670976,8
1,-120,764.0179999838583,6
1,-150,576.212499985937,6
1,150,650.4057000242174,6
1,-60,770.4488999992609,8
1,60,830.3626999808475,8
1,0,640.8856000020169,6
1,60,689.0729999835603,7
1,-150,796.3934999974445,7
1,-120,630.0555000165477,7
1,60,703.3037000186741,7
1,120,891.2118999836966,6
1,150,1039.2251000124961,6
1,120,429.12089998973534,6
1,0,745.2451999965124,8
0,-30,665.4680999894626,8
1,-30,681.4414999647997,6
1,-120,688.5073999841698,8
1,30,675.7387999645434,7
0,90,977.9196000276133,6
1,90,744.3748000045307,6
1,-60,488.3542999709025,6
1,150,952.9930999819189,7
1,-120,584.8339999760501,8
1,-150,922.108100025449,6
1,-90,882.691900009755,8
1,180,686.9751000162214,6
1,60,736.5051999771968,7
0,90,790.1605999763124,6
1,90,528.6421000459231,6
1,150,522.2178000225686,8
1,-120,624.451799955219,6
