Correct Response,Height (deg),Reaction Time (ms),Target
1,1.41,601.1430002102256,2
1,28,444.61100015841424,2
1,1.41,512.0200999365748,2
1,1.41,429.9812000529468,2
1,8,356.3613998988271,2
0,21.17,400.5271999915689,0
1,21.17,294.4441999127716,2
0,8,369.1727000107616,2
1,8,540.0944999703765,1
1,2,480.5318999854475,2
1,21.17,545.221000006944,1
1,2.83,528.3508999557794,0
1,11.31,385.00060004234314,2
1,21.17,324.40539987809956,1
0,28,470.70909992843866,0
0,28,401.5386998938024,1
1,28,535.5122001194954,0
1,8,720.3245000267029,2
1,28,484.49420000478625,0
1,2.83,625.984400073588,0
1,8,627.2890998800844,1
1,1,570.911599817276,0
0,1.41,488.22289987519383,2
1,1.41,624.0930999913812,1
1,16,524.3535000184179,2
1,1,570.6566998554022,2
1,21.17,400.7568999943882,1
0,4,339.68880007095635,0
1,4,464.8476001159847,0
1,21.17,451.65889992430806,2
1,4,441.1573000536859,2
1,11.31,405.47869985975325,2
1,21.17,280.4092001454532,1
1,11.31,535.2580999308825,0
1,16,500.70240002177655,1
1,5.66,545.2580999401957,2
1,1.41,475.23030012898147,2
0,28,423.6369999410212,2
1,28,568.4212998306007,0
1,16,288.2920999830216,1
1,28,586.3633998954297,0
1,21.17,596.1924998839945,1
1,11.31,316.77900001458823,1
1,1.41,390.57100008293986,1
1,1,534.6523998589814,2
1,1,531.7265999322385,0
1,28,484.9973998782784,0
1,5.66,310.2931999886036,0
1,5.66,315.88629985280335,1
1,4,500.17169982247054,2
1,2.83,454.69539987906813,1
1,21.17,465.4689000738412,2
1,8,299.6320000668615,0
0,1,494.1672000852972,1
1,1,522.0711001013965,2
1,2,333.2749998947233,1
1,28,470.8662999612838,0
1,4,490.53390000998974,2
1,28,468.5727001918107,0
1,16,451.6678001084924,0
1,1,659.9298999929429,0
1,2.83,326.95409984380007,0
1,11.31,606.7389999800921,2
1,2.83,346.44489994324744,2
1,21.17,340.6965998286009,2
1,8,467.81660013884306,0
1,8,446.38229979254305,0
1,16,489.28079989790916,2
1,28,430.20839992031455,2
1,5.66,428.95860018260777,1
1,16,413.3554001157731,2
1,1,563.0177001287789,2
1,1.41,438.2268998590857,0
1,2,561.9138002214581,2
1,8,348.20710009016096,2
1,4,505.0420998880267,0
0,21.17,442.3251999826729,2
0,21.17,280.25690003350377,1
1,21.17,335.0613001087308,1
1,11.31,375.37569997884333,1
1,2.83,589.1793000330777,0
1,4,512.6330000633002,0
1,1.41,480.18760004132986,0
1,5.66,462.2453002078086,1
1,16,480.44310000777244,0
1,8,543.6642999114097,2
1,2,505.42679990693927,0
1,5.66,493.0457000439614,0
1,8,345.3595000603795,0
1,21.17,519.4031000421942,1
1,28,508.25920005381107,2
1,2,623.1467000027747,1
1,1.41,594.9290001583845,0
1,11.31,453.4439000120014,2
1,16,432.3438001149893,0
1,4,626.0823000041396,1
1,5.66,403.165699942559,1
1,28,606.9959998415411,0
1,2.83,368.4934999612719,0
1,4,495.35560005396604,1
0,1,502.62439998850226,2
1,1,490.20950010098517,1
1,16,436.59690002031624,1
1,16,382.26350003905594,1
1,11.31,337.93330009147525,2
1,4,423.14030000060797,1
1,8,490.3334998810291,0
1,11.31,517.041899990812,2
1,1,617.4055000586063,0
1,2,548.8771999073774,2
1,21.17,488.9057001849264,2
0,8,431.2138001253456,3
1,8,454.9081998696178,5
1,5.66,453.2097999756783,4
1,28,529.5992000313104,5
1,11.31,446.52000002615154,3
1,2.83,494.6009998960048,5
1,5.66,360.09879995189607,5
0,2.83,421.5670000115037,4
1,2.83,588.4501999528707,5
1,2.83,407.26889998704195,3
1,2,326.97409999608993,3
1,16,475.74479997210204,5
1,5.66,520.7644999311865,3
1,8,428.94700009427964,4
1,16,499.7091000252962,3
0,2,406.6880001039803,3
1,2,454.3922001314908,5
1,1,626.9022999615968,5
1,11.31,442.98100008681416,4
1,4,942.812199965641,4
1,1,610.4003000357748,4
1,16,503.0928000626713,3
1,4,491.01120003551245,4
1,11.31,514.270199956894,4
1,1.41,516.5347000868619,5
0,1,480.68540010653436,5
1,1,478.33330000802874,5
1,11.31,490.1918999669701,5
1,28,476.9613000383228,3
1,2.83,557.1397000742704,4
1,2.83,496.1771001392603,3
1,2,499.6306000096351,5
1,11.31,478.7747001094371,4
1,2.83,593.6793000721932,5
1,1.41,353.3899002061784,3
1,21.17,445.30629998125136,5
1,11.31,292.6015998521447,4
0,2.83,468.5440000896901,4
1,2.83,499.9367001285404,5
1,1,340.60380005329847,4
1,8,432.2833000035584,4
1,1.41,503.3040000410378,3
1,1,635.6824999959767,4
1,1.41,576.6900000447035,3
1,16,614.6620998909325,5
1,1,693.973799963072,5
1,5.66,431.7814999078959,5
1,11.31,453.1855001398921,3
1,28,540.6521000252665,4
1,5.66,495.9312000130862,4
0,2,408.2692999211699,5
1,2,501.4721998298168,3
1,1.41,529.0772000146658,3
1,4,475.9734000829607,4
1,1,523.4373000269384,4
1,11.31,462.5120000267029,5
1,4,482.6390000810474,3
1,1.41,589.1972000529618,4
1,2.83,466.34999991446733,3
1,21.17,503.1450998788327,5
1,2.83,386.53259983338415,5
1,28,904.5970000145585,4
1,16,335.7271000561863,4
1,1.41,599.3129001283646,5
1,4,487.9979999089241,4
1,2,508.22320001251995,5
1,1.41,492.927599959597,4
1,21.17,515.4304998280109,3
1,16,522.3723999509216,4
1,2.83,512.5442999699712,5
1,2,559.2437999141962,3
1,4,436.8292000429332,3
1,2,367.7902000775188,3
1,2,476.5886999951303,5
1,1.41,375.04009998455643,5
1,21.17,376.77699982240796,3
1,1,574.547300143689,3
1,21.17,513.4208000084013,5
1,28,455.8378998474777,5
1,16,348.31830000557005,5
1,8,434.24239990353584,3
1,16,343.7558000726253,3
1,4,455.87680002726614,4
1,4,495.42289998434484,5
1,2,489.9945999780297,4
1,2.83,492.5074000196159,3
1,1,403.2705999264121,3
1,28,618.462800076753,4
1,8,485.7407999509573,5
1,5.66,471.25039997562766,4
1,8,439.1063000360131,4
1,2,473.08150006510317,3
1,5.66,482.8291000151634,5
1,1,345.5745999520272,3
1,28,340.73349999316036,4
1,11.31,464.29529998503625,3
1,21.17,469.7285001450777,4
1,2.83,466.495600091815,4
1,5.66,547.526599867791,3
1,2,425.9905000501871,4
1,5.66,450.1358000846207,3
1,5.66,462.2585000754893,5
1,5.66,390.0289999140054,4
1,4,363.84100004151463,5
0,2,489.0534000290185,3
1,2,476.741199875772,3
1,8,508.1086999555677,4
