Correct Response,Height (deg),Reaction Time (ms),Target
0,1,722.1942998012901,2
1,16,661.9637997364998,2
1,16,529.0844000419975,0
1,5.66,560.3206998212636,0
1,16,443.80860007464884,1
1,21.17,549.269400305152,2
0,1.41,712.0100001348555,0
1,8,518.3047999171913,0
1,2.83,538.4311999669671,0
1,16,526.7874000138045,2
1,2.83,476.4117000168562,0
0,28,693.8063998250664,2
1,1.41,744.6556997029484,2
1,4,543.1195998108387,2
1,21.17,685.7295001401008,0
1,21.17,657.6735998979211,2
1,21.17,568.342299900055,1
1,16,635.4522004267574,0
1,2,655.0522001935542,1
1,5.66,513.5619000075758,2
1,5.66,472.19020011931656,1
1,2,551.0783998771012,2
1,8,496.5854000775516,1
1,2.83,591.5933002261818,1
1,1,678.5685999794305,1
1,21.17,484.92279998123644,1
1,4,568.4157998776436,2
1,1,646.0670998795331,0
0,16,468.2536998307705,0
1,2,573.0001998609305,1
1,5.66,511.2860000236332,2
1,1,571.3950002110005,0
1,28,660.3611998735369,2
1,21.17,536.0743997162581,2
1,11.31,524.8812001673878,1
1,4,489.78230008020995,1
1,1,660.7035000352562,2
1,8,419.61680003538726,1
1,11.31,521.0279996982217,0
1,2.83,616.0990002109111,0
1,4,472.7749999156594,0
1,1.41,599.1121002016962,1
1,5.66,521.4890998332203,0
1,2,594.0150001561642,2
1,4,664.7280000625551,2
1,28,584.4856996564567,1
1,16,441.3288997030258,1
1,28,490.88360020056365,2
1,28,611.774000107348,2
1,1.41,624.093500199765,0
1,1,539.9597997321189,0
1,8,461.2596000088751,1
1,16,432.52909998506306,1
1,2.83,444.08069993466137,0
1,4,470.99290019929407,0
1,11.31,527.5467999754846,1
1,4,510.5985000273585,1
1,1,679.6552001042664,2
1,21.17,501.95789965897796,1
1,11.31,547.9622001303733,0
1,21.17,517.9930001041294,1
1,1,733.001900139302,1
1,8,456.38630003765223,1
1,8,435.34939992338417,1
1,4,528.5102000935376,0
1,5.66,516.0080001233518,1
1,8,482.29740024641154,1
1,28,483.6683997428417,2
1,11.31,474.5263999803364,1
1,1,664.6633998034895,0
0,21.17,544.3375997720659,2
1,28,611.9222000716627,0
1,5.66,497.7042998662591,0
1,16,441.4133999972045,1
1,1,598.06210012272,2
1,16,592.922500102818,0
1,21.17,524.303599960208,0
1,11.31,480.03269988209007,1
0,2.83,827.146100114137,1
1,21.17,562.5144999949634,0
1,28,508.72490019634364,0
1,4,578.3765001697839,2
0,4,666.5871001324058,2
1,11.31,576.0440996392072,2
1,28,536.8848999506235,2
1,16,548.3220999604464,2
1,2,588.6315999096632,0
1,1,761.1380002936721,1
1,1.41,665.323800175488,2
1,4,503.8888996942341,1
1,1.41,555.4079001313448,1
1,21.17,511.55969989582894,2
1,1.41,583.3105996726454,1
1,28,593.9348998954893,0
1,21.17,484.5396003229916,0
1,5.66,578.8709998606146,0
1,2.83,490.0904998658597,1
1,1,705.5951997181774,0
1,2,677.2110003522039,2
1,1,707.4352002246678,2
1,2,580.4101999393106,1
1,1.41,617.8937999075652,2
1,1.41,529.0057000248134,1
1,2.83,521.0631003147364,1
1,5.66,485.8206997169554,1
1,8,498.76550003051756,0
1,16,522.9795000059903,2
1,21.17,611.5258003129065,4
1,4,599.6361000007391,5
1,21.17,512.1350002019108,3
1,16,395.160499728322,3
1,16,576.5121995946765,4
1,1,648.9628001591564,5
1,2,660.3921998767555,4
1,8,680.090400158465,5
1,2.83,582.333399682343,4
1,21.17,427.74840002045033,3
1,2,489.13420015111564,3
1,1,695.2945997482539,5
1,28,802.1378999119997,5
1,28,678.8953000223637,4
1,1,414.5597999459505,3
1,11.31,628.1939998744429,5
1,28,582.4574998123944,5
1,16,479.8386998018622,4
1,5.66,524.3030001884699,5
1,21.17,594.9991999669373,5
1,4,518.9408001033962,4
1,28,588.0807999065519,5
1,1.41,632.7763998425007,4
1,1,452.5148000112176,3
1,1.41,816.5049001118541,5
1,11.31,611.9675000673533,5
1,1.41,768.4382998859883,5
1,8,470.2470998755097,4
1,16,470.90520034641025,4
1,2,637.3818998700381,5
1,11.31,439.81470004752276,4
1,4,503.24180000558493,3
1,1.41,594.1598999789358,5
1,8,385.62760013252495,3
1,2.83,443.769700127691,3
1,4,566.3580999253691,5
1,2,576.2400000831485,4
1,16,501.28280022278426,4
1,2,480.4666999271512,4
0,2,578.4740999816358,5
1,8,386.31749968141315,3
1,5.66,598.2767001269758,5
1,1.41,486.368900398761,3
1,1.41,667.959900341034,5
1,4,497.76370008572934,4
1,11.31,586.2419998748601,5
1,16,545.3904999895394,5
1,2.83,453.64660001456735,3
1,1.41,656.647499884516,5
1,2,434.15149976596234,3
1,21.17,480.7552003777027,4
1,28,488.4359997241199,4
1,1.41,603.9898998579383,4
1,2.83,431.8951999312639,3
1,2.83,541.8447998827696,5
1,2,598.2234997218848,4
0,5.66,455.7764998181164,5
1,28,769.4150998732448,5
1,2,528.114499758035,4
1,11.31,597.4796002274752,5
1,2,808.6290003275872,4
1,8,479.31520012304185,3
1,2.83,452.7244002102315,3
0,2.83,727.5150998039544,5
1,5.66,780.4113000175357,5
1,1,546.4775997689367,3
1,11.31,489.77990006193517,4
1,8,497.4526998130977,4
1,28,852.4590001916886,5
1,16,566.9933001054824,5
