Correct Response,Height (deg),Reaction Time (ms),Target
1,2.83,683.3705000430346,0
1,2,833.6475999644026,0
1,1,680.2844000016339,2
1,16,476.599199985154,0
1,1.41,829.5888999677263,0
1,2.83,553.1076000155881,2
1,1,823.5666000368074,1
1,2.83,609.3299000025727,1
1,1,681.6259999726899,2
1,5.66,514.8632000167854,1
1,4,533.8991999709979,2
1,1.41,910.3177000037394,1
1,5.66,472.6552999895066,2
1,11.31,455.6540999878198,2
1,2,596.2769999718294,2
1,8,656.9772000042722,1
1,5.66,540.242699961178,0
1,11.31,462.5195999946445,2
1,21.17,621.4496000288054,2
1,2.83,522.3192999805324,0
1,2.83,621.2549000014551,1
1,2,473.53489999333397,1
1,1,758.0986000215635,1
1,1.41,525.1026999871247,1
1,21.17,483.8002999862656,2
1,21.17,434.81519998423755,0
1,2,594.743799997028,1
1,5.66,567.4314000029117,1
1,21.17,453.61670001549646,0
0,8,593.8366000158712,2
1,8,457.92130002193153,1
1,5.66,526.2658999967389,2
0,2.83,741.009499990847,2
1,5.66,571.8841999736615,1
1,4,578.94049997814,0
1,4,468.69800000824034,0
1,1.41,907.6568999993615,2
0,1.41,632.5762000018731,2
1,2.83,609.712100002449,2
1,8,516.8542999858037,0
1,21.17,534.696799990721,0
1,5.66,486.32799996668473,1
1,4,634.2942999876104,0
1,11.31,491.7963999873027,2
1,1.41,719.1552999978885,0
1,2,708.4808999756351,2
1,1,1039.4013000153936,0
1,1,894.5052000312135,1
1,5.66,956.0440999888815,2
1,1,629.0187999806367,2
1,16,591.1593000022694,1
1,2,603.4331999802962,1
0,28,383.07949999254197,2
1,1,710.4327999954112,2
1,28,638.4769999971613,2
1,21.17,592.30670000799,1
1,5.66,551.0272000068799,2
1,2.83,533.7077000262216,1
1,4,695.4427999993786,2
1,5.66,792.2069000164047,1
1,1.41,718.4049000465311,0
1,1.41,659.0489999474958,0
1,11.31,488.2842000192031,0
1,2.83,834.1028999970295,0
1,28,526.2432999992743,1
1,2.83,571.4651999846101,2
1,28,415.2947999504395,0
1,4,585.4843999808654,1
1,2.83,819.3233000314794,2
1,8,530.3026999430731,1
1,1,908.7649999968708,0
1,11.31,614.3195000444539,1
1,11.31,481.15000000363216,2
1,2,553.039700022433,0
1,1.41,864.7398999859579,1
1,11.31,453.08119995426387,0
1,16,468.51159998588264,0
1,4,587.5714000398293,1
0,28,576.7958000036888,2
1,28,485.6303999517113,1
1,16,470.70589998876676,2
1,28,419.6558999796398,2
1,4,541.6756000453606,0
1,28,472.74939994933084,0
1,28,531.4340000008233,2
1,2.83,591.2612000214867,0
0,4,417.75790002103895,2
1,11.31,627.9529999559745,2
1,1,610.4419000297785,2
1,21.17,500.1611000010744,2
1,16,521.6110000004992,2
1,4,466.32280002487823,2
1,16,488.70889999344945,1
1,4,626.5186999775469,0
1,4,671.1306999754161,1
1,2.83,550.5513999927789,2
1,21.17,446.52309995982796,1
1,16,438.10319999139756,2
1,4,579.0983999581076,0
1,16,542.7665000283159,1
1,16,483.33640000456944,2
1,1.41,1019.4902000334114,1
1,1.41,765.6891000191681,0
1,1.41,926.2136999717914,1
1,8,552.3391999853775,2
1,11.31,456.6703000422567,0
1,28,556.6396999605931,3
1,2.83,615.1591000347398,4
1,21.17,409.00769998226315,3
1,28,600.4883000245318,5
1,16,701.8438000199385,3
0,2,541.5538999917917,3
1,16,457.5929000242613,4
1,8,389.5992999863811,3
0,2,485.59350001998246,5
1,2.83,369.67480001877993,5
1,4,348.28749997215346,5
1,5.66,461.0365999946371,3
1,11.31,450.755900001619,4
1,1.41,549.7263999972492,3
1,2,600.3784000026062,4
1,2,597.3162999693304,5
1,2.83,650.6942000091076,4
1,11.31,449.13379999017343,4
1,5.66,562.7029000283219,4
1,8,481.8835000009276,4
1,28,514.7263000220992,5
0,1,-109.0,4
1,1.41,553.4087000382133,4
1,8,497.37100000167266,3
1,16,462.9408000004478,3
1,8,487.9749000505544,3
1,8,532.3106999825686,5
1,11.31,529.1064000306651,5
1,21.17,498.742500025779,3
1,11.31,577.1018000054173,5
0,1,576.7968000113033,5
1,21.17,551.7539000106044,5
1,2,596.3300000261515,5
1,1,845.0452000219375,5
1,11.31,479.9954000012949,3
1,8,472.4410999882966,3
1,5.66,555.9954000022262,4
1,4,510.02839998947456,4
1,1,690.7399000450969,3
1,1,763.2996999858879,5
1,16,505.26549998577684,4
1,28,500.2852000147104,5
1,4,582.2641999660991,3
1,11.31,569.1356999999844,5
1,8,672.4611999783665,5
1,4,582.0116999642923,4
1,21.17,472.1875000363216,5
1,21.17,652.4034999860451,3
1,21.17,462.3267999817617,4
1,28,551.6819000444375,4
1,28,381.36530003650114,4
1,2.83,535.6491999668069,3
1,2,661.5732000176795,5
1,2.83,598.7781000407413,3
1,2,680.7594000096433,4
1,4,569.4141999669373,4
1,2,635.2714999779128,4
0,8,487.52349998941645,5
1,28,507.0262000048533,5
1,28,481.6651000259444,4
1,8,522.8765000323765,5
1,8,463.9331999900751,4
1,2,602.7544999928214,3
1,16,464.6754999961704,3
1,5.66,411.41610004380345,3
1,21.17,508.6810000324622,4
1,5.66,558.8906000452116,5
1,21.17,593.5632999720983,5
1,16,439.71130001265556,3
1,8,489.69810001691803,4
1,2.83,476.59249999234453,4
1,2,654.4215000434779,5
1,1.41,382.9277000008151,4
1,1.41,573.2833000333048,3
1,1.41,707.3202999858186,3
1,28,597.0651000356302,5
1,1,583.5752999959514,3
1,2,467.34070003405213,3
1,11.31,526.8011999982409,5
1,16,455.01030003326014,5
1,2,509.59179998282343,5
0,1,697.8317000288516,4
1,8,425.5748999970965,4
1,4,735.7655000491068,5
1,28,547.1902000103146,5
1,16,512.2140999850817,3
1,8,599.6581999901682,5
1,1,715.2565999971703,3
1,2.83,535.3927999935113,4
1,28,716.039499963168,3
1,5.66,439.83819998940453,3
1,21.17,531.1326999766752,4
1,8,547.1065999558195,3
1,1,555.9139000219293,3
0,1,568.3380999802612,5
1,1.41,717.8021999974735,3
1,11.31,500.73219998413697,5
0,1,829.4447000338696,4
1,1,787.3766000233591,4
1,11.31,536.4755999729969,5
1,21.17,479.58059998601675,3
1,5.66,482.4224000298418,3
1,1,633.3839999828488,3
1,16,506.0400000042282,4
1,5.66,533.0448000426404,5
1,1,488.34259999822825,5
1,2,544.2378999982029,5
1,1.41,631.6300000147894,5
