Correct Response,Height (deg),Reaction Time (ms),Target
1,2.83,587.4356999378651,0
0,1,-109.0,2
1,2.83,805.1917999368161,1
1,16,482.06589993461967,0
0,28,615.7097999788821,1
0,1.41,738.8202000260353,2
0,1,963.8943001013249,1
1,5.66,661.1638999860734,1
1,2,579.5468000546098,2
1,8,443.10900004021823,0
1,16,422.959000043571,1
1,11.31,516.6434000097215,0
1,28,766.7537000346929,1
1,28,889.7991999369115,0
1,11.31,618.4808001238853,1
1,1,582.9977001380175,0
0,21.17,842.2637997977436,0
1,1,517.0447001550347,0
0,28,788.6507000625134,2
1,11.31,719.5026999656111,1
1,11.31,512.351599926129,0
1,2.83,857.4663998410106,1
1,4,750.2745000496507,0
1,28,764.73480014503,2
1,21.17,1089.171699885279,2
0,2.83,495.7472001519054,2
1,16,626.2893999777734,1
1,21.17,851.331300040707,2
1,5.66,1043.5745999533683,1
1,8,549.0816998612136,1
1,16,786.7410999573767,2
1,16,754.2089998573065,2
1,5.66,681.2212000917643,1
1,2.83,740.3468998931348,0
1,5.66,606.624300064519,2
1,28,866.3217999823391,0
1,16,622.0277000069618,2
1,2,637.2554001249373,2
1,8,594.8817000575364,0
0,1,830.6766999270767,1
1,28,634.8411000184715,0
0,5.66,-109.0,0
1,5.66,609.2007001247257,1
1,4,661.7791000138968,2
0,11.31,846.392099916935,0
0,1,-109.0,0
1,28,606.1550999842584,1
1,5.66,599.5436000488698,1
1,1.41,954.0383999086916,2
1,28,630.4171999767423,0
1,8,975.3883999623358,2
0,21.17,807.4254998322576,2
1,2,792.2466000858694,2
1,1.41,607.3422999437898,2
0,8,757.8514001183212,0
1,21.17,602.0864000860602,1
1,1.41,751.2674999274313,1
1,8,548.0796999149024,1
1,21.17,482.7973998002708,1
1,4,528.5655999872833,1
1,11.31,530.9124001618475,1
1,21.17,587.9288000836968,0
1,8,724.2535000517964,2
1,16,637.8879998195916,2
1,16,569.3956000581384,1
1,11.31,931.3044000267982,2
1,1,934.7374000903219,1
1,4,1006.0872001890093,0
1,2.83,788.3946999758482,1
0,2,885.0702000167221,0
1,21.17,560.622499961406,1
0,5.66,707.1116000264883,0
1,2.83,706.0543000083417,0
1,28,701.2502999827266,2
1,11.31,1041.9235000703484,2
1,2.83,771.7001998648047,1
0,5.66,-109.0,1
1,8,776.1163000799716,0
1,2.83,624.6335000582039,2
1,1,814.6720001790673,0
0,21.17,717.064300024882,0
0,28,1025.618400130421,2
1,8,551.2885001339018,2
0,28,-109.0,0
0,1.41,778.2106000781059,1
1,2,668.435899944976,2
0,5.66,842.7002000939101,2
0,16,649.8021999690682,2
1,28,1034.2829999830574,1
0,1.41,635.7885998990387,1
1,1,728.7119998913258,1
1,8,520.0494999848306,1
1,16,763.268799925223,0
1,21.17,991.449699908495,0
1,16,498.7397000044584,0
0,1,1086.2690000180155,2
1,28,1089.4337999019772,0
1,5.66,777.6175999864936,0
0,2,-109.0,0
1,11.31,681.0439000222832,1
0,1.41,-109.0,2
1,5.66,558.0669999439269,1
1,11.31,777.7558999918401,0
1,1.41,1200.506399789825,1
1,11.31,700.8259000107646,2
1,1,830.5691000390798,2
0,2,1132.0899000242352,0
1,5.66,651.1367998868227,1
0,1,1126.4226999450475,0
0,21.17,-109.0,1
1,5.66,950.1271999292076,2
1,2.83,1165.2200000211596,0
1,8,736.4543000552803,0
1,1.41,870.5440000016242,2
1,21.17,542.302499929443,1
1,2.83,628.8779000137001,2
1,11.31,526.8688999898732,1
1,4,542.4433999545872,1
1,4,659.6413999181241,2
1,5.66,1027.8120999541134,1
1,16,991.4111000802368,2
1,21.17,603.2889999300241,1
1,2,682.4782001171261,2
1,28,643.426799852401,2
1,2.83,798.2621001396328,0
1,16,1076.9302001539618,0
1,2.83,735.6276001632214,0
1,1,792.3337001670152,2
1,1.41,919.771499870345,2
1,4,819.5009999293834,5
1,2,695.3500001076609,4
0,21.17,762.4984999969602,5
1,28,559.4133000671864,5
1,11.31,610.5468000136316,5
1,1.41,877.4760001655668,5
0,2.83,-109.0,4
1,1,657.6827999055386,3
1,1,472.2035999260843,3
1,2,808.8768000565469,4
0,2,1010.7035999502987,4
1,1,608.4569999333471,3
