Correct Response,Height,RT,Face
1,16,462.3695,0
1,8,483.093,2
1,28,413.9788,0
1,2,515.6209,0
1,16,431.9357,2
1,16,423.2399,2
1,2,505.0428,0
1,1.41,503.3396,0
1,2.83,568.9778,0
0,1,507.3904,2
1,5.66,506.6801,2
1,2,480.2799,0
1,11.31,473.6049,0
1,5.66,463.257,2
1,1.41,605.3579,1
1,2.83,466.0301,1
1,1,494.4212,1
1,28,525.2455,1
1,16,575.5207,1
1,8,478.165,0
1,4,410.347,2
1,2,456.9922,1
1,11.31,459.857,0
1,22.63,434.0329,2
1,4,385.5381,1
1,22.63,362.3181,2
1,2.83,555.4092,1
1,11.31,366.1748,1
1,11.31,433.8472,1
0,2.83,439.1996,1
1,11.31,526.3856,1
1,1.41,459.9805,1
1,1,575.4088,1
1,16,531.7473,0
1,8,460.6356,0
1,1.41,480.0013,1
1,5.66,463.7018,0
1,16,442.9441,2
0,2.83,403.9725,2
1,16,529.1866,2
1,16,525.5429,0
1,1,644.0683,0
1,16,416.7383,1
1,4,482.9691,1
1,2,603.1831,2
1,22.63,474.6851,0
1,4,495.5671,0
1,22.63,414.2616,0
1,5.66,497.6942,2
1,5.66,507.4303,0
1,4,504.8116,1
1,5.66,485.0874,0
1,2,526.706,2
0,1,586.2802,2
1,22.63,494.01,2
1,28,430.5394,1
1,1.41,531.7727,2
0,16,512.3614,0
1,22.63,448.6317,2
1,4,461.8542,1
1,1,681.5518,0
0,1.41,540.4329,2
1,22.63,447.9682,1
1,16,493.4959,1
1,5.66,514.828,1
1,2.83,484.9464,2
1,8,466.5878,2
1,11.31,480.2968,1
1,16,477.2494,1
1,28,600.3329,0
1,1,607.1164,0
1,2.83,670.6144,0
1,8,447.2321,0
1,22.63,855.9097,2
1,22.63,388.0898,1
1,2,545.514,1
1,16,430.026,2
1,2.83,556.2507,2
1,8,505.3056,2
0,22.63,471.2426,2
1,28,458.5487,1
1,22.63,538.6158,0
1,2.83,514.2232,0
1,1,423.7023,0
1,1,541.7609,1
1,16,564.126,1
1,22.63,449.1969,2
1,5.66,477.2657,0
1,8,575.6886,2
1,4,525.2755,2
1,2,504.8316,0
1,28,598.3432,1
1,22.63,560.5914,1
1,16,491.95,1
1,2.83,507.4191,1
1,22.63,456.3856,2
1,1.41,562.6231,2
0,5.66,458.5307,0
1,16,459.5635,2
1,22.63,437.9795,2
1,22.63,359.4121,2
1,28,434.878,1
1,1.41,419.9739,0
1,1.41,551.9735,1
1,11.31,468.6423,1
0,2,456.4749,0
1,1,582.4586,1
1,5.66,561.5277,1
1,5.66,520.6451,1
1,8,477.3781,1
1,8,472.5027,2
0,22.63,413.7815,2
1,28,415.3332,0
1,2,509.171,2
1,5.66,455.9614,1
1,8,491.9832,1
1,5.66,508.0219,1
1,1,551.3525,1
1,2.83,556.4309,1
1,5.66,481.1579,2
0,1,560.9544,1
1,11.31,465.6526,0
1,22.63,465.4982,1
1,22.63,430.4223,1
1,16,588.9661,0
1,4,547.0049,0
1,16,413.6119,0
1,5.66,393.9672,2
0,1,548.7175,2
1,8,440.1516,0
1,8,462.8183,2
1,2.83,489.534,0
1,1,486.3626,1
1,8,511.0086,2
0,11.31,516.4325,1
1,1.41,437.5591,0
1,22.63,455.0002,2
1,4,442.8431,2
1,4,509.5269,1
1,8,428.0059,2
0,2,511.2602,0
1,5.66,374.2111,2
1,5.66,510.9428,0
1,2,480.5958,0
1,5.66,491.7585,0
1,28,671.8519,2
1,4,409.2934,0
1,2.83,519.4223,0
1,5.66,440.508,2
1,4,490.1011,2
1,1,538.8264,2
1,16,413.1358,2
1,11.31,371.5218,1
1,8,469.3301,1
1,16,428.0334,0
0,8,424.7142,2
1,28,522.0403,0
1,8,494.3627,1
1,16,432.7659,2
1,11.31,553.1322,1
0,1,567.0399,0
1,2,519.9183,2
1,1.41,457.4101,2
1,16,473.7319,0
1,2,516.8946,2
1,2.83,466.3433,2
