Correct Response,Height,RT,Face
1,1,826.9236,2
1,4,513.4499,1
1,1,471.3725,1
1,16,448.8229,0
0,4,550.8214,1
1,11.31,514.5537,1
1,4,448.1191,2
1,1.41,435.8443,0
1,28,480.8895,0
1,2,642.2208,1
1,2.83,542.7406,0
1,2.83,468.249,0
1,28,663.6024,0
1,22.63,552.6187,1
1,1,622.2073,2
1,1,450.7825,2
1,11.31,446.4405,1
1,16,438.2041,1
1,28,496.1455,0
1,2,470.4041,2
1,11.31,589.2899,2
1,2,455.5872,2
1,2.83,370.2071,1
1,1,570.403,2
1,1,407.6138,1
0,5.66,437.1188,2
1,11.31,550.8883,1
1,4,512.7546,0
1,16,416.0351,1
1,1,373.1927,0
1,28,392.1116,0
1,4,422.9411,2
1,28,442.4661,2
1,5.66,554.6894,1
1,28,352.8152,0
1,22.63,455.4675,2
1,11.31,474.0179,2
1,28,391.1634,1
1,5.66,410.731,0
1,22.63,474.6877,2
1,11.31,425.5515,1
1,28,644.6649,2
1,8,453.1038,1
1,1,461.7381,2
1,16,479.7343,0
1,5.66,449.6234,1
0,2,477.5912,2
0,5.66,830.6058,0
1,2.83,577.9782,2
1,5.66,419.1214,2
1,2,567.6104,2
0,16,863.0305,0
1,28,550.6111,0
1,16,577.2002,0
1,16,423.0955,2
1,2,577.6008,0
1,5.66,393.7866,1
1,16,537.4862,0
1,22.63,451.4728,2
1,22.63,711.6409,2
1,5.66,510.5797,1
1,11.31,486.2427,2
1,4,425.7742,1
1,1,426.1278,2
1,2,400.1346,0
1,1,614.5328,1
1,2.83,676.8052,0
1,28,397.9763,2
1,8,485.6702,0
1,22.63,431.3701,1
1,11.31,504.3729,0
1,1,532.4515,2
1,16,501.9631,2
1,5.66,452.8819,1
1,1.41,569.4708,1
1,1.41,514.0155,1
1,16,481.5165,1
1,1,588.5093,1
1,1.41,435.7568,0
1,22.63,513.3531,1
1,8,445.6103,1
1,11.31,502.45,1
1,2.83,537.0577,2
0,2,647.8278,1
1,2,365.9612,2
1,28,466.3712,2
1,5.66,484.8168,1
1,1,527.8973,2
1,1.41,537.7884,0
1,1.41,404.4334,1
1,28,466.7538,0
1,16,399.1477,1
1,22.63,367.437,1
1,16,445.6758,0
1,4,545.5334,1
1,5.66,480.6071,2
1,11.31,517.2607,2
1,5.66,445.1622,0
1,11.31,544.5571,0
1,4,403.6021,1
1,2.83,516.9736,1
1,8,475.7679,1
1,11.31,396.3715,2
0,4,527.7015,2
1,5.66,616.4543,0
1,8,504.4152,0
1,28,507.7387,2
1,1,585.2917,0
1,11.31,548.3189,0
1,1,544.9718,2
1,2,516.3547,0
1,1.41,442.8656,0
1,8,398.4799,1
0,28,445.8738,1
1,16,504.7603,2
1,4,617.4972,0
1,5.66,429.0383,1
1,2,417.6156,1
1,1,576.8336,1
1,11.31,421.6509,0
1,2,594.496,1
1,5.66,421.3611,0
1,8,488.2346,2
1,16,467.0749,2
1,8,441.7698,1
1,8,441.0449,2
1,8,485.2449,0
1,16,455.5968,0
1,2,642.8399,0
1,28,619.1551,2
1,16,482.518,2
1,1.41,483.3054,1
1,2.83,446.2696,2
1,5.66,458.8538,0
1,11.31,452.2196,2
1,11.31,436.2054,2
1,1.41,463.712,1
1,1.41,667.1004,2
1,8,422.7034,0
1,4,364.3851,2
1,22.63,461.1358,2
1,5.66,461.7421,1
1,2.83,482.3473,0
1,11.31,416.6941,1
1,11.31,395.3953,0
1,1.41,390.3911,1
1,22.63,476.7036,2
1,8,431.8479,2
0,16,409.7816,2
1,1.41,498.9978,0
1,5.66,536.9038,2
1,22.63,489.989,0
1,1,492.0763,1
1,1,519.0361,1
1,1,502.0799,0
1,5.66,483.618,2
1,5.66,471.8496,1
1,8,511.9756,0
1,16,556.1468,0
