Correct Response,Height (deg),Reaction Time (ms),Target
1,11.31,501.677399995327,0
1,11.31,529.2095998586715,0
1,5.66,442.6416999479383,0
1,16,452.02800005726516,0
1,21.17,835.4849999589474,2
1,4,492.09120011009276,2
1,1.41,559.2509999690205,0
1,1.41,679.4528998719156,2
1,1,467.78819992259145,0
1,4,396.680200035274,0
1,28,532.0942998217047,0
1,2,404.37159992806613,0
0,28,909.5407000561804,1
1,28,783.1798999389262,2
1,1,455.3630999574065,0
1,5.66,549.1439998434485,2
1,1,714.7335999464244,1
1,1.41,666.7893999540806,2
1,2,479.1031999332458,0
0,2,-102.56,2
1,2,496.1852999688685,0
1,2,936.0589999990166,2
1,2.83,786.733400105089,2
1,21.17,612.32710003905,2
1,2.83,484.19270015373826,0
1,8,492.1053999853879,0
1,21.17,455.6610998982191,0
1,5.66,432.33869995974004,5
1,11.31,818.1661998672039,3
1,16,515.8272998226435,5
1,11.31,517.6210000929982,5
0,2.83,470.0692999461293,3
1,2.83,442.5138000217825,5
1,4,503.7703998671472,4
1,28,997.3917000745982,3
1,2.83,546.6309001488239,4
1,5.66,494.66959995269775,4
1,21.17,816.9780001328886,4
1,2,703.7224001535774,4
1,8,719.2855000314862,4
1,8,546.2489000340552,4
1,28,579.9473999352754,4
1,1,532.6149000605196,5
0,16,475.6106999987364,3
1,16,544.3251000536234,5
1,2.83,518.4243000397087,5
0,4,767.2755001397431,4
1,4,605.1524998904765,3
1,8,532.103499891758,5
1,1.41,863.5826998209209,4
1,16,476.76989997789263,5
0,21.17,625.7951001455635,3
1,21.17,533.9927999587358,5
1,8,529.1126999357343,4
1,1.41,930.6285998602957,3
1,5.66,418.23580002464354,4
