Correct Response,Height,RT,Face
1,8,470.10040000570007,1
1,5.66,469.8326000038069,0
1,21.17,475.7685999906389,1
0,2.83,808.508500002441,2
1,2.83,973.7741999964928,2
1,11.31,616.9602999984054,1
1,1.41,479.1822000083048,0
1,2.83,910.5409000007203,2
1,21.17,542.7294000077527,1
1,5.66,658.5575000030221,1
1,28,514.8940000039292,1
1,1,624.0955999932485,1
1,11.31,606.2277999994112,0
1,21.17,565.8018999933265,1
1,21.17,282.92199999524746,2
1,5.66,521.7441999961156,0
1,11.31,545.8012999992352,2
1,1,550.3636000034166,2
1,1,370.50760000094306,2
1,28,431.30469999997877,2
1,5.66,554.337899997714,1
1,1.41,399.9689000014914,2
1,1,722.2064000056125,0
1,2.83,592.7454000015277,1
1,1,493.46700000425335,0
1,8,522.6286000073887,2
1,1,617.2607000011485,1
1,5.66,567.1103000026196,1
1,4,553.5193000072613,0
1,2.83,907.4656999986619,2
1,2,647.438900003559,0
1,5.66,698.8207999933511,2
1,8,424.7775999942096,2
1,2,350.9448999942979,2
1,21.17,436.00430000189226,2
1,1.41,605.1687999974238,0
0,1.41,349.86180001252797,2
1,1.41,351.4828000010457,2
1,1,732.7370000097435,1
1,8,596.7567000010749,0
1,16,457.21129999984987,1
1,28,519.5299000010127,2
1,28,642.7454999906477,2
1,11.31,550.3788999889512,0
1,5.66,557.7929999966873,0
1,5.66,463.0071999967331,2
1,21.17,568.9488000029232,0
1,28,555.7793999873102,0
1,21.17,334.17539999610744,1
1,28,862.0467999975663,1
0,1.41,379.2471000018995,2
1,1.41,627.9286000030115,0
1,16,596.4827000101795,1
0,2,381.94180000247434,5
1,2,619.5280000069179,3
1,1,755.2907999892486,4
1,21.17,380.610000004177,5
1,4,468.04250000824686,3
1,2.83,423.6611999917077,3
1,2.83,352.1956999870017,4
1,5.66,332.39110000105575,3
1,28,306.4236000031233,5
1,4,549.1723999988753,5
1,1.41,329.2135999912862,3
1,11.31,297.1305000068387,4
0,1.41,311.46900000423193,5
1,1.41,649.4746999928029,4
1,1.41,448.2406999999657,3
1,16,458.5319000001764,3
1,28,526.2624999999534,4
1,28,561.0618000031682,4
1,11.31,371.1288000016939,5
1,16,493.1572999889031,5
1,1.41,551.9525999956531,5
1,4,568.2114999912446,4
1,4,491.4230000107782,5
1,2.83,373.5134000129765,4
1,1.41,419.16960000200197,5
1,8,446.0439000071492,3
1,2,317.45749999792315,4
1,4,719.8290000054985,4
1,2,362.19799999927636,5
1,2.83,512.4379000011832,5
1,8,416.2553999889642,5
1,2,376.5052000057185,3
1,11.31,307.778400001931,5
1,28,398.93829999747686,5
1,4,567.306299996213,4
1,2,617.4774000068428,3
1,16,514.3604000008199,4
1,16,447.7200999939814,5
1,8,625.038700000383,3
1,5.66,487.8863999878522,5
1,4,355.83110000554007,4
1,2.83,465.0737000014633,3
1,5.66,313.2996000025887,4
1,16,416.46730000176467,3
0,2.83,492.0643000045093,3
1,2.83,434.27319998992607,5
1,4,459.7692000064999,5
1,8,626.4636999953073,4
1,16,375.5777999871643,3
1,11.31,454.6561999999685,3
0,1.41,466.58599999174476,3
1,1.41,476.21900000050664,5
1,1,477.4990999980364,3
1,21.17,532.4457999926526,5
1,16,563.355200003949,8
1,4,544.0388999963179,8
1,28,581.8534999965923,6
1,4,513.544800004107,7
1,11.31,442.1660999909509,7
1,21.17,278.22150000103284,6
1,8,509.71540000720415,7
1,4,418.772699992056,7
1,2,438.34649999591056,6
1,2,459.32370000483934,6
1,28,551.6795999978203,8
1,16,419.3035999891581,6
0,2.83,318.56670000380836,8
1,2.83,506.15420000068843,6
1,8,455.3285999976797,8
1,21.17,334.82230000337586,8
1,2,345.00359999621287,6
1,2.83,398.1120000066003,6
1,16,799.1837999983691,8
1,5.66,254.1829999940237,7
1,8,406.5752999999095,6
1,1,528.6347000041278,7
1,2,508.7365000039572,8
1,1,516.9807999886107,6
1,11.31,487.87510000367183,6
0,2.83,392.31779999355786,8
0,2.83,375.7511999978451,6
1,2.83,540.0819000027841,7
1,28,490.7007999976631,7
1,21.17,325.49120000877883,6
1,5.66,494.1976999947801,6
1,2,544.3498000062536,7
1,11.31,383.057700001169,6
1,8,512.0596000018995,8
1,1,560.5716999965953,6
1,11.31,470.6919999993406,8
1,5.66,427.76550000091083,6
1,8,459.86119999398943,7
1,1,538.8043999959482,8
1,8,493.8617999982089,7
1,16,482.0747000016272,7
1,1,550.348700006376,6
1,21.17,477.53939999931026,7
1,2,508.3105000052601,8
1,1.41,469.3289999963017,6
1,11.31,410.8405000119237,6
1,4,407.3909999973839,7
1,16,350.8443000140833,8
1,4,443.0622000040021,6
1,16,455.66839999484364,7
1,1.41,459.1194999924628,7
1,1.41,506.43750000419095,6
0,2,388.3850999958813,7
1,2,516.5983000010019,7
