Correct Response,Height (deg),Reaction Time (ms),Target
1,2.0,516.413226429373,0
1,10.585,498.0402739569545,1
1,1.415,872.5922318957746,1
1,0.5,633.0222703367472,1
1,4.0,534.3083121664822,0
0,0.5,553.2297875583172,1
1,0.5,790.196398910135,0
1,2.83,447.9676896557212,0
1,1.0,595.866424202919,2
1,10.585,513.685631737113,0
1,2.0,543.4567301385105,2
1,14.0,418.7864155359566,0
1,1.0,545.5549067668617,2
1,4.0,484.7787895090878,1
0,0.5,718.19416776672,0
1,0.5,901.0140389986336,0
1,2.83,460.06727561727166,0
1,1.415,488.68227813765407,0
1,1.415,500.02410419657826,1
1,14.0,483.7370395511389,0
0,0.5,489.61241141334176,2
1,0.5,653.3486737720668,0
1,1.0,696.2140041254461,2
1,2.83,503.9726483486593,1
1,10.585,407.76271203905344,1
1,8.0,385.6139296516776,1
1,5.655,871.5852980352938,2
1,5.655,401.6197353452444,1
1,0.705,657.8750961311162,2
1,5.655,439.325811047107,2
0,4.0,465.54704213887453,0
1,4.0,407.18244545534253,1
1,0.705,733.1862130053341,5
1,1.0,676.9993237070739,4
1,1.415,704.2216851226985,5
1,1.0,683.6925299689174,4
1,8.0,484.31901324912906,3
1,5.655,465.59380477666855,5
1,0.5,725.2362171970308,4
1,1.415,552.910982336849,3
1,10.585,461.09366527199745,5
0,8.0,474.3838223479688,3
0,8.0,466.46557020395994,4
1,8.0,455.38520550727844,3
1,1.415,591.7765676826239,3
1,0.705,749.572946395725,3
1,14.0,418.1627991460264,5
1,4.0,568.4153686128557,4
1,14.0,478.66858000308275,5
1,5.655,429.2281453348696,5
1,14.0,484.731002882123,3
1,2.0,669.7582771852612,5
1,8.0,465.5525034144521,4
1,8.0,514.9362773485482,3
1,2.0,619.4665564075112,5
1,2.83,508.6407244056463,5
0,4.0,501.3358478285372,5
1,4.0,533.5235872156918,3
1,2.83,423.67874708399177,3
0,0.705,987.4181497693062,5
0,0.705,994.7086895667017,3
1,0.705,983.4641438759863,4
1,2.0,574.7460789829493,3
1,10.585,587.7686307616532,3
0,0.705,703.7489387989044,3
0,0.705,-109.0,4
1,0.705,591.3171327523887,4
