Correct Response,Rotation (deg),Reaction Time (ms),Target
0,150,1134.012,0
1,-120,959.2538,0
1,90,991.0555,0
0,-60,752.3674,0
1,180,964.6667,0
0,-120,447.7234,2
1,-90,453.7336,2
1,60,1337.739,0
1,-120,693.39,2
1,-30,588.6114,2
1,-120,769.6852,1
1,30,583.6564,0
0,-120,524.0226,2
1,-90,736.7166,1
1,150,742.5378,1
1,-150,595.6188,1
1,-150,1358.454,0
1,-120,714.4623,1
1,120,636.434,2
1,90,701.7636,0
1,-60,466.6036,0
1,30,768.9767,0
1,0,428.2551,0
0,-120,406.2383,1
0,-90,772.6193,0
1,180,553.5517,1
1,-30,381.4118,1
0,-90,373.8339,2
1,120,733.5091,0
1,-60,540.5762,2
1,-120,587.6924,1
1,120,791.605,0
0,0,464.1895,1
0,90,642.8498,0
1,120,683.4861,1
1,60,662.2225,2
0,120,1007.739,0
1,30,611.738,2
1,-150,1462.262,0
1,0,589.8973,1
0,30,464.0137,0
1,0,520.7005,0
1,180,966.3034,0
1,180,709.7412,1
0,90,828.6476,0
1,90,579.0959,2
1,-90,756.0028,1
1,-150,900.4255,0
1,90,531.6105,2
1,-30,688.207,2
1,0,443.1899,2
0,-60,536.0564,1
1,-150,860.6611,2
1,180,645.9159,0
1,-120,853.9153,1
1,90,724.9919,0
1,60,525.7709,0
1,120,675.4091,2
0,30,552.7301,1
0,-30,566.4343,0
1,120,697.1642,0
1,60,766.4727,0
1,150,497.6201,0
0,-90,627.2155,1
1,-60,751.8522,1
1,90,558.6854,0
1,-90,733.3179,1
1,0,645.1471,2
1,-120,733.6177,2
1,-60,499.4486,2
1,-150,641.6671,1
1,0,434.7157,2
1,180,785.2659,0
1,-150,630.8121,1
1,150,628.3676,0
1,30,559.4476,1
1,150,616.4563,0
1,30,472.2823,1
0,60,445.6287,1
1,-60,571.496,1
1,150,508.5828,2
1,120,448.628,2
1,150,394.0475,2
1,120,349.2777,2
1,-150,384.3313,2
1,-90,359.8723,2
0,-150,438.466,1
1,-60,449.6754,2
1,-120,550.7784,0
1,120,487.9264,0
1,-90,501.642,2
1,-90,524.3655,1
1,180,469.3255,0
1,-60,531.1231,0
1,0,478.4437,2
1,30,495.0529,1
1,-90,452.7568,1
1,-60,520.3516,1
1,30,437.7378,1
1,30,473.3515,0
1,180,597.4942,1
1,90,752.0115,2
1,90,527.5864,0
1,-120,477.7321,1
1,150,493.7747,0
1,-60,463.4011,2
1,150,412.2319,2
1,-30,510.4451,0
1,180,466.8583,1
1,-150,555.4103,2
1,-150,483.0834,1
0,-30,550.6555,0
1,90,845.4904,2
1,60,649.5389,2
1,90,499.28,0
1,-60,506.4417,1
1,150,565.9741,0
1,120,465.7149,1
1,0,395.5371,1
1,-90,488.3158,1
1,60,453.9498,2
1,-60,547.1541,0
0,-30,496.3319,0
1,-30,438.458,1
1,-30,413.4706,2
1,-30,451.7314,0
1,0,477.9412,1
1,180,459.5434,2
0,180,484.5215,1
1,60,543.4168,2
1,-90,516.2304,0
1,180,514.0869,2
1,-60,477.7205,2
1,150,526.1354,1
1,60,451.0691,2
1,0,409.9247,0
1,-120,437.8572,2
1,90,412.2676,2
0,-30,367.1508,0
1,30,482.308,1
0,60,455.3357,1
1,-120,535.8384,0
1,0,417.3167,0
1,180,577.4851,1
1,150,452.5486,0
1,-60,399.9355,0
1,0,438.3907,2
1,150,488.2317,0
1,-150,387.662,0
1,-90,310.6353,0
1,60,352.4338,0
1,180,486.5132,2
0,-150,541.5749,2
1,30,782.6632,2
1,120,711.9334,1
1,120,419.4307,0
1,60,481.4157,2
1,-90,577.9678,1
1,0,416.5297,2
1,60,546.6508,1
1,120,495.7293,2
1,90,404.571,2
1,-150,787.6265,1
1,180,429.4004,0
1,150,467.0317,2
1,120,436.2191,0
1,60,439.0405,0
1,-30,437.9034,2
1,90,442.3405,2
1,150,466.4542,2
1,-120,734.7671,1
0,30,530.9989,1
1,30,464.7691,0
1,0,485.8342,1
1,30,472.8429,0
1,60,531.5187,2
1,-30,346.9592,2
1,-150,510.3512,0
1,-30,363.9304,0
1,-30,453.9478,1
0,150,454.5564,1
1,-60,638.4507,1
1,-120,474.7229,0
1,-120,482.6607,2
1,-120,402.309,0
1,-90,476.5184,2
1,-90,516.0772,2
1,0,537.9627,2
1,90,1026.42,1
1,120,531.5723,2
1,30,644.0069,1
1,90,449.8261,0
1,-60,574.0385,1
1,30,555.5339,0
1,-30,433.2041,1
1,-90,404.7464,0
1,60,540.4246,1
1,-150,535.819,1
1,-30,447.3001,0
1,-30,459.3536,1
1,180,471.1342,0
1,-30,443.1977,2
1,60,509.3461,0
1,-150,381.3818,0
1,30,502.5317,2
1,150,738.173,21,-180,964.67,0
1,-180,553.55,1
1,-180,966.3,0
1,-180,709.74,1
1,-180,645.92,0
1,-180,785.27,0
1,-180,469.33,0
1,-180,597.49,1
1,-180,466.86,1
1,-180,459.54,2
0,-180,484.52,1
1,-180,514.09,2
1,-180,577.49,1
1,-180,486.51,2
1,-180,429.4,0
1,-180,471.13,0
