Correct Response,Rotation (deg),Reaction Time (ms),Target
1,90,673.0587,2
1,180,532.1906,2
1,-90,674.0058,0
0,-150,871.4552,1
1,-60,974.613,0
0,-90,670.7143,2
0,-60,718.2702,0
1,-60,833.1315,0
1,90,584.207,0
0,-120,718.4652,0
1,0,678.3356,2
0,-120,794.8918,1
1,-90,665.649,1
0,-60,647.8226,0
1,180,821.2539,2
0,-60,764.6355,2
0,0,760.5773,1
1,-150,1321.323,2
0,0,805.6639,0
1,180,688.8353,2
1,60,738.8094,1
1,-30,630.066,1
1,90,449.1839,1
1,30,758.2077,2
0,60,496.9723,2
1,30,633.1086,1
0,150,567.8056,2
1,-30,735.3579,1
1,-90,655.92,2
1,-90,924.665,0
1,-150,765.516,0
1,-150,533.8789,1
0,150,590.1224,2
1,-90,752.8588,0
0,120,516.5423,1
1,30,660.9021,2
1,90,775.1878,1
1,0,555.7488,1
1,30,461.7064,1
1,-150,692.9691,0
0,90,638.2962,2
1,0,611.4076,1
0,-90,582.7962,2
0,-120,653.7146,1
1,-150,839.0934,0
1,30,566.5049,1
1,-30,628.9405,0
1,150,682.1366,0
0,30,435.6729,2
1,120,580.0104,1
1,120,419.3488,1
1,0,494.9589,0
1,0,384.249,0
1,30,469.2879,0
0,180,713.3118,0
0,150,426.6777,1
1,-120,677.3332,0
1,-150,528.9127,0
1,0,554.7954,2
0,150,529.9948,2
1,0,504.4008,2
1,30,590.1307,2
1,-150,560.0139,2
1,-120,388.0588,2
0,-30,550.048,1
1,-120,640.901,2
0,30,438.5338,1
1,-120,541.4585,2
0,-90,519.1961,1
1,120,1060.082,0
1,-90,663.7467,2
0,120,649.5063,2
1,90,919.3235,0
1,90,603.5859,2
0,-30,750.188,2
1,60,687.5963,1
1,-60,550.7754,0
1,60,457.3138,2
1,90,536.1576,1
1,150,730.5045,2
0,-120,600.7633,0
0,-120,637.1749,2
1,-90,442.6574,2
1,180,710.4136,2
1,-30,654.5354,0
1,-60,671.6651,2
1,30,504.5437,0
1,60,403.2205,0
1,180,489.8976,1
1,-30,333.2579,2
0,60,333.6368,0
1,90,598.8601,0
1,60,585.3688,1
0,60,376.9031,1
1,-60,742.0173,1
1,90,486.5491,2
1,180,520.0354,1
1,-90,448.3092,2
1,150,523.2687,1
1,150,440.2671,2
1,30,453.0882,0
1,0,534.7228,1
1,-30,445.1255,2
1,90,342.4521,2
1,-60,478.8053,1
1,120,442.7749,1
1,-150,445.4241,2
1,180,438.9464,1
1,120,468.2962,0
1,150,489.397,1
1,-150,520.6864,0
1,60,448.939,0
1,30,447.4481,1
1,120,449.1473,1
1,-60,555.8187,2
1,0,509.2564,1
1,180,422.2828,1
1,-150,457.8727,1
1,-60,331.6681,2
1,90,460.6451,2
1,30,365.0685,2
1,120,400.0167,0
0,0,482.7606,2
1,-150,428.1168,0
1,-120,470.0242,1
1,150,463.1559,0
1,60,449.8884,0
1,180,409.9066,1
0,-120,333.6097,0
1,0,333.0243,2
1,0,574.5406,1
1,60,522.9642,1
0,60,334.0385,1
1,120,521.4761,0
1,120,389.9774,0
1,-60,434.5941,1
1,-30,363.9481,2
1,-90,419.6566,0
1,150,405.4183,2
1,90,502.83,1
1,-30,495.4717,2
0,-150,440.1215,0
1,-30,423.907,2
1,180,401.2772,0
1,180,367.2884,2
1,-120,436.6845,0
1,120,404.0804,2
1,-60,388.433,2
1,-30,350.9599,2
1,-60,475.7819,1
1,-150,400.8773,2
1,180,418.738,0
1,60,345.5802,2
1,150,599.2322,1
1,-60,434.8388,2
0,-30,402.5458,1
1,30,456.3158,0
1,180,427.301,1
0,60,459.5,1
1,60,465.5788,0
1,-120,407.2112,2
1,120,320.8809,2
0,90,331.7915,1
1,-120,532.5701,2
1,-150,352.6422,2
1,120,313.9255,2
1,120,462.3016,1
1,150,334.1997,1
1,-30,415.5491,0
1,-90,493.0049,1
1,-30,462.0702,0
1,180,519.5636,2
1,-120,468.1601,1
1,0,484.3777,1
1,150,424.5961,1
1,30,489.5224,0
0,150,415.6412,1
1,-90,430.0182,0
1,-90,372.9044,1
1,90,480.3705,0
1,-150,478.8452,2
1,-90,512.1615,1
1,-60,430.2801,0
1,-120,524.2789,0
1,-120,417.5046,1
1,-60,493.0124,0
0,-60,434.5767,2
1,0,411.1896,1
1,0,426.2393,1
1,60,451.5271,1
1,150,435.6345,0
1,150,364.8715,1
0,120,462.4305,2
1,90,366.6462,2
1,-90,410.1311,1
1,-120,452.4346,1
1,30,458.1208,0
1,180,416.7154,0
1,150,290.1881,0
1,150,334.4458,0
1,-30,340.2354,0
1,30,502.7964,2
1,-90,555.528,1
1,120,391.7897,0
0,-30,320.4327,1
1,-120,559.3555,0
1,-120,483.368,2
1,60,536.3225,2
1,60,462.0894,1
1,0,394.6031,0
1,-120,367.9306,1
0,60,376.6821,0
1,-150,455.0158,0
1,-30,527.9073,1
1,60,518.8482,2
1,90,487.5244,0
0,150,453.5186,2
1,-60,472.1253,0
1,120,471.6153,1
1,-30,389.0765,2
1,60,463.2069,0
1,150,518.3524,01,-180,532.19,2
1,-180,821.25,2
1,-180,688.84,2
0,-180,713.31,0
1,-180,710.41,2
1,-180,489.9,1
1,-180,520.04,1
1,-180,438.95,1
1,-180,422.28,1
1,-180,409.91,1
1,-180,401.28,0
1,-180,367.29,2
1,-180,418.74,0
1,-180,427.3,1
1,-180,519.56,2
1,-180,416.72,0
