CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
1,-90,1370.99166701315,0
1,45,538.499922994524,0
0,-30,728.529553024564,1
1,60,556.192546014208,1
1,-45,476.521164972801,0
1,-90,634.182244983967,0
1,-15,526.045425017364,0
1,30,579.945867976639,0
1,-45,649.834326971322,0
1,0,724.479315024801,1
1,15,557.667702997569,0
1,90,629.807505968492,0
1,45,596.417753994465,0
1,-45,658.427563009318,0
1,0,634.060596968047,0
1,45,604.860147032887,1
0,-15,686.52189998189,1
1,45,539.774457029998,0
1,-15,561.377351966221,0
1,30,1362.34175999649,1
1,30,644.483481978532,1
1,60,647.845923006535,1
1,45,611.115363987628,0
1,75,775.954796969891,0
1,-90,796.127962043975,1
1,-15,677.860397009645,1
1,-30,507.096370020881,0
1,15,560.198902015109,0
1,-60,719.18453396298,0
1,-30,561.133760006633,1
1,-15,505.376859954558,0
1,0,515.578306026291,0
1,-45,706.566866000649,0
1,30,607.536252974533,1
1,0,606.187188045587,1
1,75,683.560209968127,0
1,60,562.716872002929,0
1,45,817.432763965335,0
1,15,967.490361982491,1
1,15,620.666253010277,0
1,-75,857.335612971801,1
1,-90,620.982449015137,0
1,60,607.277590003796,0
1,-45,546.733673000708,1
1,30,598.767705007922,1
1,-45,592.001657038927,1
1,-90,610.054944970179,1
1,45,543.009635040071,1
1,-60,481.433165005874,0
1,75,599.735579025,0
1,-45,482.847104002722,0
1,-90,1078.12647199258,1
1,0,549.834927988704,1
1,90,564.377554031089,1
1,-75,464.595493024681,0
1,-60,575.754546015523,1
1,60,497.373064027634,0
1,-45,500.413010981865,1
1,-15,497.368796998635,1
1,-30,623.599101011641,0
1,60,582.656314983033,1
1,-60,568.247921976727,0
1,-30,455.360782020725,0
1,60,536.501943985932,0
1,-15,499.583954028785,1
1,45,466.232071958948,1
1,15,522.207176990341,0
1,75,789.081256000791,0
1,-90,553.473556044046,0
1,45,582.196894022636,1
1,30,440.703375011217,0
1,-30,524.309368026443,0
1,15,524.087701030076,0
1,-45,467.388177968096,0
1,-60,756.184884966351,1
1,-15,564.777258005925,1
1,90,676.048073023558,1
1,-60,535.31944103539,1
1,90,512.376691019163,1
1,60,568.246182964649,1
1,90,555.922065025661,0
1,30,533.02847300889,1
1,15,466.45693403203,0
1,15,468.931987977121,0
1,-45,646.932513024658,0
1,30,851.688740986865,1
1,-90,459.689137970563,0
1,90,537.411258011125,0
1,75,558.055715032388,0
1,75,607.500696999487,1
1,-30,423.009494007565,1
0,30,433.753661033697,1
1,90,486.237796992064,0
1,0,565.562746990472,1
1,-30,724.26367496606,1
1,15,560.975657987874,1
1,75,667.938243984245,0
1,15,499.870726992376,0
1,90,460.242677982897,0
1,-75,504.113528041635,0
1,-75,394.305365022738,0
1,45,509.519086023793,1
1,-30,427.257722979411,0
1,90,873.266584975645,1
1,0,564.493485006969,0
1,15,577.28145199595,0
1,60,564.402811964974,1
1,75,461.805815030821,1
1,90,488.090811974835,0
1,-45,565.888202961069,0
1,-15,416.208193965722,0
1,-90,477.805145995226,0
1,-75,555.406697015278,1
1,0,472.160023965407,0
0,-90,610.197426963132,0
1,-75,516.888843013439,0
1,45,514.235601972323,0
1,-15,571.643286014441,1
1,0,587.427083032671,1
1,-75,534.81464301236,0
1,-90,629.014305982273,1
1,-15,523.59244097257,1
1,-60,470.487788007595,0
1,0,689.71026803134,0
1,-30,558.356356029399,0
1,-75,505.00405699946,1
1,30,508.574192973319,0
1,-60,493.081197005231,1
1,-30,527.227872961666,0
1,-60,550.314744971693,1
1,-75,581.843265020289,1
1,0,496.995558999479,0
1,75,585.577954982873,1
1,90,538.895553015172,1
1,90,551.973558999598,0
1,75,500.098927973304,0
1,75,474.515698014293,0
1,-45,554.547994958702,0
1,30,646.881002038717,1
1,60,661.173547946382,1
1,45,604.501362985466,1
1,30,514.268959967885,0
1,75,553.135687988251,1
1,-60,598.653692032676,1
1,-75,665.381667008623,1
1,-60,506.631279052235,0
1,15,635.06564600626,1
1,60,555.130721048918,1
1,-30,675.335699031129,1
1,-15,496.933385010343,0
1,-75,625.508801001124,0
1,-75,654.219758966938,0
1,60,522.801133026369,1
1,0,586.777357014362,1
1,-60,659.603717017453,1
1,-90,605.648072008044,1
1,-30,489.948367970064,0
1,-15,527.199532000814,0
1,30,564.963821009733,0
1,-90,622.073438055813,0
