CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
0,45,1288.39476200752,1
0,60,1692.29848498886,1
0,-60,3087.91992700659,1
1,60,730.808293003938,1
1,-75,1076.27096201119,1
1,-30,553.113366994658,0
1,15,768.420985995326,0
1,-45,743.708150003804,1
1,30,833.800622008275,0
1,-60,470.507133003557,1
1,0,806.986235992517,0
1,-75,1286.18525100406,0
1,75,1141.78899200575,1
1,90,1508.05432900321,1
1,15,643.566784005961,1
1,-45,870.662356996909,1
1,90,899.672530992539,1
1,90,836.666849013418,0
1,-15,803.837521999376,0
1,-30,850.485511001316,1
0,0,702.445885989582,0
1,-90,701.348997995374,0
0,45,812.874521006015,0
1,-30,1059.83804500371,1
1,-75,969.231250995072,0
1,-90,518.814547999646,0
1,90,609.838420999004,0
1,0,532.816289000912,0
1,45,874.604108998901,0
1,75,990.110506995698,1
1,15,465.133789993124,0
1,60,529.537433999358,0
1,-75,929.696186002693,1
1,-75,503.663380987709,0
1,-90,436.388032999239,0
1,45,677.378114000894,1
1,75,1223.22897100181,0
1,15,447.060779007152,0
1,60,690.70761100098,1
1,-75,522.386034012889,0
1,75,540.827657002374,0
1,-75,842.629825995537,1
0,-90,966.864249997307,0
1,-60,767.427330000792,0
1,45,781.408117990359,1
1,0,581.300330996746,1
1,-60,912.112997008953,0
1,-90,1051.37813099369,1
1,-90,874.857820986072,0
1,45,542.380502004526,0
1,-15,796.262198994518,0
1,-90,764.948888995568,1
1,-30,761.994758003275,1
1,-30,571.345928002265,1
1,75,726.804531012895,1
1,-90,882.169754994684,0
1,-60,940.950000011944,1
1,75,551.161729011219,0
1,-45,642.158306997735,0
1,30,831.596754994243,1
1,-60,428.579263004358,0
1,-15,361.886866995483,1
1,0,466.633431010414,1
0,90,642.657908997498,1
1,-15,689.798415995901,0
1,0,529.834057998378,0
1,15,543.454651990905,0
1,15,461.427174996934,1
1,-60,412.249095993466,0
1,60,635.01659199479,0
1,30,565.759897996904,1
1,-75,761.638754011947,1
1,30,469.518963997834,0
1,-60,608.195759000373,1
1,60,516.294662004802,0
1,-15,659.407637002878,1
1,75,590.541990991333,0
1,15,720.817745001987,0
1,15,500.414804010652,0
1,-30,344.701339993626,1
1,-90,664.099773996859,0
1,-30,573.95351900137,1
1,15,820.203429008834,0
1,90,795.311748000095,0
1,30,652.387231989414,0
1,-75,599.757815995836,0
1,-15,628.136587002664,0
1,30,471.709698010236,0
1,60,675.349509991938,1
1,60,538.183385005104,0
1,-15,523.027419993887,1
1,-60,444.163842993439,0
1,-45,539.863642007695,1
1,-45,653.667696003104,0
1,90,575.808599992306,0
1,-60,557.638520994224,1
1,30,767.022888999199,1
1,30,437.170030993875,0
1,75,676.987776992028,0
1,45,466.714122995618,0
1,-30,463.845544008072,0
1,30,677.10895599972,0
1,-75,714.847635005717,1
1,-15,406.791477996157,1
1,-75,579.533379998757,0
1,-75,733.480520991143,1
1,0,683.454418010078,0
1,60,765.148715997348,1
1,0,553.389887013473,1
1,30,481.571060002316,0
1,0,545.18511200964,1
1,60,478.784883999615,0
0,-15,554.391594000626,0
1,-45,655.999689007294,1
1,75,466.768604012905,0
0,90,879.750392989954,1
1,90,683.937759001274,0
1,15,639.491928996868,1
1,75,1007.32461199455,1
1,45,638.753072992549,0
1,45,829.490990007762,1
1,75,488.46076800779,1
1,-15,482.1350750071,0
1,30,515.078551988117,0
1,15,446.624202996609,0
1,0,624.490846989793,0
1,-45,676.421235993039,0
1,-45,720.776274997625,1
1,-30,722.860867995187,1
1,-45,539.437007996603,0
1,90,1231.21151299798,1
1,45,727.221831993083,1
1,60,504.211013009772,0
1,0,526.678661998594,0
1,-30,492.454294996569,0
1,15,464.890251002507,0
1,75,958.510949997581,0
1,30,511.156239002012,1
1,-30,555.979480000096,0
1,-90,652.276030997164,0
1,-45,526.554265009472,1
1,60,594.904645994538,0
1,-90,1024.47198499518,1
1,-60,514.827248008223,0
1,-45,474.295148008387,1
1,-15,687.715165005066,1
1,-15,536.342992004356,1
1,90,955.971060998272,1
1,45,549.834747006535,1
1,-30,589.503213989665,1
1,90,783.278694995679,1
1,0,530.267531991703,1
1,-45,625.73232600058,1
1,-90,678.085615008022,0
1,45,583.294044999056,1
1,-60,613.59764698951,1
1,45,597.62779100216,0
1,60,525.665916001308,0
1,-60,508.817871997016,0
1,0,572.836421001703,1
1,45,569.04588100675,0
1,-90,1039.66402400052,1
1,90,730.790775000933,0
1,-15,718.836637003697,1
1,90,572.57014000148,0
