CorrectResponse,Rotation_deg_,ReactionTime_ms_,Target
0,90,691.146000034641,1
1,30,453.081799999345,1
1,-15,421.526099999901,0
1,-15,588.383800038137,1
1,75,663.177299990784,1
0,-15,543.860300015658,0
1,75,481.662599989213,1
1,0,391.297599978279,0
0,-75,542.842600008007,1
1,-45,910.552599970251,1
1,15,409.044600012712,1
1,0,402.50440003816,1
1,-15,380.475199993234,0
1,-30,613.874300012831,1
1,45,412.850800007582,1
1,60,449.770099986345,0
1,0,450.995899948757,1
0,-75,418.179699955508,1
1,0,580.530399959534,0
0,-60,542.193200010806,1
1,-75,459.975399987306,0
1,-90,469.394599997904,0
0,-45,446.604999983683,0
0,-15,468.018900000025,0
1,0,585.530900026206,0
1,75,826.74490000587,0
1,-60,419.698799997568,0
0,-75,811.078099978622,0
1,-90,513.455399989616,0
1,30,496.790499987546,0
1,30,460.542299996596,1
1,-60,518.062199968845,1
1,30,505.776900020428,0
1,30,479.015600031707,0
0,-45,544.048800054006,0
1,90,432.793900000397,0
1,60,609.195200006943,1
0,90,479.518899964169,1
1,60,453.272599996999,0
1,60,482.089899983257,1
1,-90,494.145799989346,0
1,15,460.582300010137,0
1,-90,602.570200026967,1
1,30,399.877999946475,0
0,90,435.125199998729,0
1,-30,542.371899974532,1
1,15,393.731900004204,0
1,15,509.535300000571,1
1,-60,560.799400010146,1
1,45,504.851200014818,0
1,-15,529.373199949041,0
1,75,988.587700042408,1
1,-45,528.96720000077,1
0,30,382.428199963178,1
0,90,423.722199958283,1
1,0,527.00219999766,1
1,60,460.129099993501,1
1,-90,446.405200033914,1
1,-45,540.12380002765,0
0,75,532.686500032432,0
1,75,617.331800030079,1
1,90,616.045100011397,0
1,90,444.450399992056,0
1,-30,405.245199953206,1
1,15,363.568600013386,0
1,45,447.460500036832,0
1,45,434.002100003418,0
1,30,357.96450000722,0
1,60,529.335400010459,0
1,-15,347.181799975224,0
1,30,488.850400005467,0
1,-75,392.664900028612,0
1,-60,385.527400046121,1
1,-30,248.264299975708,1
0,45,352.167899990454,1
1,15,353.224500003271,1
1,60,421.147499969229,1
1,45,350.068900014739,1
1,45,328.000900023617,1
1,90,520.077200003434,1
1,30,403.246899987571,1
1,30,398.107499969192,1
1,-30,483.191899992526,1
1,-15,436.923300011549,0
1,-30,354.680399971548,0
1,0,405.376000017859,0
1,-75,374.462199958507,1
1,45,355.72060003411,0
1,-45,489.375799989793,1
1,60,368.452000003308,1
1,45,499.970099984203,0
1,60,341.106100045145,1
1,-45,340.164900037926,1
1,-75,471.533600045368,0
1,-15,327.766300041694,0
1,-75,454.053200003691,0
1,15,410.727899966296,0
1,-75,747.984599999618,1
1,90,398.562499999534,1
1,75,455.077400002629,0
1,-30,528.602100014687,1
1,30,407.591600008309,1
1,-45,399.329500019085,1
1,-90,452.356200003996,0
1,15,417.600699970499,0
1,-60,417.544900011271,0
1,45,406.6218999587,0
1,-45,382.854700009339,1
1,90,445.710700042546,0
1,-30,486.843699975871,1
1,15,604.254099985119,0
1,75,607.039400006179,1
1,0,349.403700013645,0
1,15,430.382700033952,0
1,-15,381.849800040945,0
1,-60,466.161400000565,0
1,0,346.47620001575,1
1,-30,351.973700025119,0
0,60,1303.4372000047,1
1,75,385.180300022475,1
1,-45,373.859800028149,0
1,0,400.624999988358,1
1,-15,408.564600024838,0
0,90,435.656300026458,0
1,-75,495.861500015017,0
1,-45,466.091899995226,0
1,-45,511.035699958447,0
1,-90,575.107099991292,1
1,75,507.696399968117,0
1,75,625.694300027099,1
1,0,430.779300027061,0
0,90,515.771700048354,0
1,-60,430.203800010495,0
1,-90,682.374100005254,1
1,-60,429.486899964977,0
1,-60,477.018900020048,0
0,-60,474.703200024087,1
1,60,373.85299997637,1
1,15,571.65609996533,0
1,45,437.08350000903,0
1,-90,649.163100032602,1
1,-75,402.169000045396,1
1,-75,536.380699989386,1
1,60,404.314499967732,0
1,75,435.837400008459,1
1,-15,376.716200008523,1
1,-30,335.030600000173,0
1,-30,472.530200008769,0
1,-90,449.30489999475,1
1,-90,398.548900012393,1
1,-30,371.947100015823,0
1,45,530.846199989319,0
1,15,445.001100052614,1
1,-90,472.64709996758,1
1,-60,437.702300006058,1
1,0,384.287300033029,0
1,90,394.383699961472,1
1,-15,430.798299997114,1
1,-75,358.417700023856,1
1,-75,416.864200008567,0
0,-60,405.322500017937,1
1,-45,353.293000000995,1
1,-15,417.876200031023,1
1,-75,422.765200005379,0
1,-45,482.857000003569,1
1,90,414.927499988116,1
1,90,522.296100019012,0
1,30,451.409400012344,0
1,90,447.913399992976,0
1,75,410.905899982899,1
1,45,495.448400012683,1
1,60,329.998799986206,1
1,90,419.125499997754,0
1,90,486.512399956118,0
1,-60,453.887599965092,1
1,-60,425.91939998325,1
