Correct Response,Height (deg),Reaction Time (ms),Target
1,7.0,495.3264998588711,1
1,2.83,348.7659999486059,0
1,0.25,769.763500135392,1
0,2.83,482.15529991686344,0
1,2.83,354.40600005351007,1
1,2.0,370.8908999655396,0
1,0.5,534.9209999516606,1
1,2.0,495.9142999108881,1
1,4.0,743.2405000403523,1
1,2.83,575.06379991211,2
1,1.0,500.3478000257164,1
1,5.29,533.2180000226945,0
0,0.5,544.0706000048667,0
1,0.5,519.1973998993635,0
1,1.41,455.24729991704226,2
1,5.29,510.8239999357611,2
1,1.0,631.4466001316905,2
1,0.35,630.7547999862581,2
0,4.0,624.7330000009388,0
1,4.0,838.2807000856847,1
1,1.41,515.4071999099106,0
1,0.71,453.96410015784204,2
1,1.41,488.70170017145574,1
1,0.71,942.3588998001069,1
1,1.0,464.1427001301199,2
1,0.71,589.3421999029815,1
1,1.0,511.3137000557035,2
1,5.29,544.718400048092,2
1,0.35,696.9300999157131,4
1,0.71,576.3533000685275,5
0,1.41,644.7637997884303,3
1,1.41,606.6491000205278,5
1,2.0,527.6191001143306,5
1,4.0,631.6077000778168,4
1,0.71,911.0168997980654,3
1,1.41,707.4309998974204,4
1,7.0,964.8260999787599,4
1,1.0,546.7907001115382,5
1,4.0,626.6124999932945,5
1,0.5,738.2595999483019,4
1,0.25,746.1819999702275,3
1,0.25,564.4747001901269,4
1,7.0,816.2663999795914,3
1,0.35,580.2407999839634,3
1,0.5,846.4037998896092,5
0,0.25,716.531099922955,3
0,0.25,1119.2977998256683,3
1,0.25,616.0167999882251,5
1,2.0,826.5150999035686,3
1,2.83,559.0989998858422,5
1,5.29,517.1422000825405,5
0,7.0,-109.0,3
1,7.0,675.5503001008183,3
1,5.29,576.6229000259191,5
1,2.0,990.4529998861253,3
1,0.25,727.7240000516176,3
1,0.35,737.9944999087602,5
