CorrectResponse,Size_Rotation_deg_deg_,ReactionTime_ms_,Target
1,8,919.8499,0
0,16,632.1091002,2
1,16,517.6894001,1
1,16,519.3572,1
0,4,730.3657,2
1,4,749.1043,2
1,4,821.4857,0
1,8,514.3889,1
1,16,571.0946998,5
0,4,463.7841998,5
1,4,471.476,5
1,4,567.6363999,4
1,8,752.1976,4
1,4,860.8134,4
1,8,617.9493999,8
1,8,688.4009999,6
1,8,647.6244999,8
1,8,570.9336999,6
1,4,668.3984001,7
1,4,598.3053001,7
1,16,575.2758,8
