CorrectResponse,Height_Rotation,RT,Face
1,8,679.763100048527,1
1,4,820.18240011204,1
1,4,737.037699957378,0
1,16,673.876600045711,2
0,4,678.629299913533,4
1,4,408.40119990427,4
1,8,537.945600048639,3
1,16,601.90089995414,5
0,4,1100.78859998286,4
1,4,579.549999962561,3
1,8,527.147000011988,3
1,16,556.826600044966,6
1,4,645.184099962004,7
1,8,564.186099971645,6
1,16,598.75830000639,7
1,8,792.899799937382,7
1,16,604.535699993372,7
