Correct Response,Rotation (deg),Reaction Time (ms),Word
0,90,714.6615900004836,2
0,90,597.7538070004957,1
1,90,535.5822080004291,2
0,-120,858.9303650000293,0
0,-120,588.6534630002789,1
1,-120,864.1385100003536,1
1,-30,641.9881440000754,1
1,60,592.2663440000324,1
1,-120,711.8219959997223,1
1,-90,572.3981630002672,0
1,0,425.1740370004118,2
1,30,431.31574500004353,1
1,0,408.0037939997201,2
1,60,584.1553630001872,2
1,-150,539.0565069996373,0
1,-60,422.4889450000919,2
0,150,548.591727000181,1
1,150,625.4170329997723,1
0,150,607.0655299994687,0
1,150,702.4802770005554,0
0,30,667.1530799998582,1
1,30,653.5190990002011,0
1,90,611.9432829995421,0
1,60,703.9512790001172,1
1,-150,1049.5314089998064,0
1,0,435.02647300048557,2
1,150,488.5972209998872,0
1,30,446.7281649998913,2
0,-30,582.4747589999024,1
1,-30,280.8606699995071,1
1,-90,636.2880289993118,0
1,-60,620.9265950005065,0
1,-150,812.0623939998186,2
0,60,819.1618800005162,1
0,60,547.1443200007488,1
1,60,469.10820899976534,1
1,-60,385.31533299957664,0
1,120,605.0258300005371,2
0,90,603.3037960000147,1
0,90,532.3911789995836,0
1,90,441.7220170002256,0
1,-150,793.5170959994284,0
1,150,542.187340999968,2
1,-150,548.7022080000461,2
1,120,793.6684760001444,0
1,-120,807.3371449994884,2
1,180,769.1126869998843,0
1,0,362.32038899962936,2
1,90,504.4249730002921,2
0,30,558.6767290000498,1
1,30,353.9761779997352,2
1,-30,439.18253200028266,2
1,-60,557.6257930000938,1
1,-120,1115.1861780003092,4
0,-90,1063.7218549995087,5
1,-90,945.3273950006551,3
1,-90,623.2876340003859,5
1,90,984.3242619994417,3
1,60,650.9340090000624,3
1,-120,1060.9898889992255,4
1,30,742.0646019994965,4
1,60,514.1507459997374,3
1,60,635.459982999615,3
1,150,763.4876309997853,4
1,0,591.4700249999587,4
1,-120,910.6667459995297,3
1,-60,646.1390489998084,3
0,150,824.1541540004764,4
1,150,663.849400999803,5
0,-30,651.4558330003783,3
1,-30,531.177537999989,5
0,180,-109.0,3
1,180,933.0539050001025,4
0,30,516.0321099996654,4
1,30,545.6622390005723,3
1,120,1135.4646210005885,5
1,180,837.655114999885,3
1,180,984.2147499997882,4
1,180,874.599917999527,4
1,-90,906.3669729998,5
1,120,1032.9830649992946,4
1,0,504.2323020001422,5
1,-30,738.2815869999977,4
