Correct Response,Height,RT,Face
1,16,899.4853,2
1,16,570.5168999,2
1,1.41,979.4306,0
1,2.83,776.2687001,0
1,1.41,1002.907,0
1,2.83,802.2115998,2
1,16,829.9086,1
1,21.17,923.2042999,1
1,4,498.8830001,0
1,4,707.2336,0
0,2,527.5934,1
1,2,622.9835001,1
1,8,774.5463999,2
1,21.17,610.0296,0
1,21.17,505.814,0
0,1,-119,2
1,1,1003.5259,1
1,11.31,712.8884999,0
0,1,-119,0
1,1,876.9952,1
1,8,635.3054,1
0,1,979.6851,0
1,1,1066.1383,2
1,5.66,716.3888001,1
1,2.83,706.4529999,2
1,2,697.1775002,0
1,21.17,534.8658,0
0,1,-119,0
1,1,1032.3114,2
1,8,735.0538,2
1,4,631.6184999,2
1,2,605.3301,1
1,4,595.8784001,2
1,28,1122.3261,2
1,28,526.9536999,2
1,1.41,731.6662999,0
1,8,830.9727001,1
1,5.66,545.1076,0
1,2,604.0934999,2
1,28,551.1823999,0
1,5.66,553.3914,0
1,28,566.5419001,1
1,11.31,543.2819002,1
1,1.41,733.1680001,2
1,5.66,529.1617,0
0,1.41,1169.6717,5
1,1.41,691.8369999,5
1,2,551.8186001,5
1,2,606.4127001,5
1,2.83,524.9908999,3
1,28,796.8528,4
1,11.31,555.9938,4
1,4,629.0116,4
1,2.83,631.2186999,5
1,16,500.1500998,5
1,1,1001.6892,5
1,21.17,512.4298999,5
1,4,515.1510999,3
1,2,565.7093001,4
1,1.41,1039.2362,4
1,1,599.0975999,3
1,28,700.9398001,4
1,5.66,579.9811,5
1,11.31,478.2463,3
1,2.83,506.9401999,4
1,1.41,575.0611,3
1,5.66,525.5326,5
1,21.17,400.4844999,3
1,11.31,454.4318998,4
1,11.31,445.9404998,3
1,4,537.1254,4
1,16,506.6253,3
1,8,405.2849998,3
1,28,459.3462999,3
1,4,461.0820999,3
1,8,386.0571,3
1,2,424.9686999,3
1,16,560.4183,5
1,2.83,636.3300001,5
1,2,460.9642,5
1,11.31,521.6243001,3
1,8,435.3444999,3
1,11.31,430.1626002,5
1,21.17,434.8675999,3
1,11.31,465.4285998,5
1,28,417.7278,3
1,5.66,446.7999001,8
1,21.17,418.7543001,7
0,1,695.0602,7
0,1,609.7933999,6
1,1,791.1904,6
1,1,608.2588999,7
1,11.31,587.0066001,8
1,5.66,397.1756,7
1,1.41,967.3958001,6
1,5.66,454.319,8
1,21.17,500.6338001,6
1,16,370.3039002,7
1,16,534.3972002,8
0,1.41,-119,8
1,1.41,491.6505,8
1,5.66,485.3242,8
1,21.17,532.4411001,7
1,4,371.6477001,7
1,8,461.7385,8
1,16,465.5913,8
1,1,722.9679999,6
1,16,441.6728999,7
1,28,473.6984998,7
1,11.31,540.6583999,8
1,2.83,496.0385002,6
1,2.83,452.5639,8
1,2.83,424.6137998,7
1,21.17,482.7694001,7
1,8,483.6595,8
1,16,442.3023001,8
1,28,451.4248,8
1,1.41,668.1119,7
1,4,413.2033998,7
1,8,501.2541001,6
1,8,422.5643,6
1,1,635.8728001,8
1,2,736.7034002,6
1,2.83,455.5512999,7
1,4,392.4621001,8
1,28,565.7258001,8
1,2,634.7377998,6
1,5.66,475.4371,7
1,1.41,502.8136998,7
