Correct Response,Height (deg),Reaction Time (ms),Target
1,2,423.44160005547104,1
1,8,429.8419000124931,1
1,16,530.6300001694262,2
1,1.41,656.4052000185848,2
1,28,559.902700130865,2
1,16,431.17289990283547,1
1,4,476.9705999652296,1
1,5.66,532.8942001806945,1
1,21.17,465.1384002073109,1
1,5.66,331.68900013066826,1
1,8,329.2020999370515,1
0,21.17,376.5362999411672,0
1,21.17,571.165700211227,2
1,2,858.7909999778867,2
1,16,544.0683001662046,1
1,4,550.1696001747996,2
1,11.31,479.0010999432206,1
1,2.83,476.4932999397069,1
1,11.31,428.9134999281168,0
1,2.83,640.9207999250293,0
1,21.17,621.5063000573218,0
1,4,519.2770001022518,0
1,28,612.752299989611,2
0,16,-99.04,1
1,16,565.4720000466705,2
1,5.66,458.9263999378681,2
1,8,550.7610000213981,1
1,2.83,539.7793001039327,3
0,2.83,506.49489997982977,4
1,2.83,904.1808999618888,5
1,5.66,758.4513998600096,5
1,2.83,703.739900142923,5
1,1.41,678.3555999873579,3
1,11.31,582.8180001126975,5
1,1.41,852.3687999705226,4
1,28,542.8657999737561,4
1,2,451.8353000758588,4
1,1,839.5274998629839,4
1,1,520.9040001510084,4
0,5.66,746.6689001312852,3
1,5.66,633.9088000832498,5
1,1.41,717.0663001025468,3
1,21.17,617.7660000985861,3
1,11.31,451.1512999898195,3
0,11.31,455.50650009050963,4
1,11.31,376.4255000288039,4
1,4,603.2742001125962,4
1,16,473.85239997044204,4
1,2,434.38340001836417,4
1,28,580.8823998095841,5
1,8,546.6321997819841,5
1,28,514.5992001062632,3
1,1.41,488.6113000112027,3
1,1,421.3177000647783,3
1,1,877.035700018555,5
