Correct Response,Height (deg),Reaction Time (ms),Target
1,2.83,1080.8565000001327,2
1,2.83,783.0801999993273,1
1,5.66,554.1213000000571,1
1,1.41,850.5472999999402,0
1,21.17,716.7581999996546,2
1,21.17,596.272100000002,1
1,1,679.8379999994868,2
1,2.83,749.5802000006879,2
1,2,723.0985000000292,0
1,1.41,919.6716999999044,0
0,1.41,654.3393999994951,2
1,1.41,558.114699999729,2
1,4,646.849400000443,1
1,5.66,437.40289999952074,2
1,8,651.6994999996459,0
1,8,489.5222999997859,2
1,11.31,413.52409999982774,2
1,16,679.1785999998101,0
1,28,861.7192999994732,1
0,2,691.5640999999741,2
1,2,733.5372000001516,2
1,4,583.4157000003106,0
1,2,680.1780999998446,0
1,16,482.9158000006064,0
1,4,547.5127000003486,2
0,16,548.4968000004446,1
1,16,453.12279999999737,1
1,1.41,750.646399999292,0
1,21.17,524.7939000004553,4
1,11.31,334.7233999997261,5
1,1,832.4600999998584,4
1,5.66,571.3079000001162,3
1,21.17,467.68420000027254,5
1,8,472.0795999996117,4
1,2,482.17849999984173,5
1,8,457.87239999973826,4
1,8,760.2575000004581,3
1,4,554.9248999999836,5
1,28,438.1401999993759,5
0,1,623.1584999999686,3
1,1,519.4999999998035,3
1,21.17,443.17829999946844,5
1,5.66,821.1456000002872,4
1,2.83,663.1418000000995,5
1,5.66,553.9158999994615,3
1,28,649.6283000000549,3
1,28,493.1283999998559,4
1,1.41,584.5540000004039,5
1,11.31,534.7775999993391,3
1,16,525.0879999997924,4
1,4,573.3701000002984,3
1,11.31,376.8983000003718,5
1,1,559.6974000003829,3
1,28,524.2485000002634,4
