Correct Response,Height (deg),Reaction Time (ms),Target
1,2.83,761.1908000047924,2
1,11.31,754.2643999999063,2
1,1.41,574.6608999992395,0
1,28,1196.5691000017478,1
1,4,513.943399995137,2
1,1,811.9326000099909,1
1,8,588.5036000048649,2
1,4,447.91320000639183,0
1,4,532.3038000000315,2
1,28,722.5607999947761,1
1,16,515.8354999961239,2
1,2.83,676.182300006426,1
1,2.83,523.0324000089104,2
1,21.17,589.5848000012711,0
1,4,490.451700004437,2
1,21.17,608.2018999962975,2
1,2,620.0748999921279,2
1,2,580.1699999950733,2
1,28,695.2637000007462,2
1,2,615.3934000116215,1
1,11.31,496.02080000603104,0
1,21.17,697.7964000046859,0
1,11.31,507.6877999903308,1
1,1.41,504.85620000962166,0
1,16,575.8284000124922,2
1,1,705.1445999908401,4
1,8,443.7263000085158,4
1,28,569.7938000024669,3
1,5.66,526.1716000035312,4
1,1.41,456.322300009001,3
1,21.17,677.7583000015375,3
1,1.41,621.2052000131598,4
1,8,542.8810999959614,5
1,5.66,352.31320000583304,3
1,1,600.1590000026999,4
1,5.66,441.3862000013841,4
1,1,514.3761000011955,3
1,4,377.283400005931,4
1,2,640.8617999926582,3
1,16,650.0477000021283,3
1,1,557.0344000092382,4
1,2.83,450.7097999970801,3
1,5.66,573.8091000033683,5
1,1.41,517.2125999901118,4
1,16,349.8747000061348,3
1,11.31,528.9110999959894,5
1,8,390.1661000067042,3
1,11.31,647.6411000125017,3
1,2.83,549.7488999911957,3
1,2,706.4481999926875,5
