Correct Response,Height (deg),Reaction Time (ms),Target
1,2.83,723.0204490063945,0
1,28,722.0306399998256,1
0,2,898.7333179996815,0
1,2,964.9009779990186,1
1,2.83,650.0256729944842,0
1,1.41,806.5392890006071,1
1,2,692.5173189978116,1
1,2.83,773.858085000352,1
1,16,607.8508879894391,1
1,11.31,705.7353220028338,0
1,28,617.4926690021996,0
1,28,824.6474969949807,1
0,2,-12.3,2
1,2,1028.0275650023716,0
1,5.66,632.1420009938768,1
0,2.83,-12.3,2
1,2.83,758.4992639916484,0
1,5.66,524.9226009931183,1
1,16,697.7328269880265,1
0,21.17,-12.3,2
0,21.17,789.9339010058204,2
1,21.17,407.81874700256157,0
0,1.41,870.3381469989429,2
0,1.41,655.9561529887608,0
0,1.41,-12.3,2
1,1.41,577.1068000052358,0
1,8,823.440223992616,1
1,21.17,559.1679139928194,0
0,1.41,842.0320930039045,1
1,1.41,957.8349990064046,2
1,11.31,689.1772789989366,0
1,2,823.4819639932132,2
1,1,1029.3800820094068,2
1,11.31,544.0441589911236,0
1,28,1030.079621998407,5
1,11.31,558.0292090038304,5
1,5.66,595.1332749994938,5
0,4,790.5107549907873,3
1,4,722.0788519938244,3
1,2.83,698.8137790052454,4
0,4,499.55830899339634,3
1,4,1037.2234580012039,5
0,1,700.6669169953559,4
1,1,797.1097540015355,5
1,21.17,680.9455339992885,5
1,11.31,837.2121489977465,3
1,1,962.6977149913321,3
1,21.17,618.7775629972341,4
1,4,546.8516010026681,5
1,5.66,556.3175550072222,3
1,16,645.7775989859831,3
1,4,653.428201987804,5
1,1.41,866.5823310023873,3
1,8,521.5060719950591,3
1,1,965.7053050053539,5
1,1,1071.4394410045818,4
1,8,618.1008919978515,5
1,8,607.9424929942936,5
1,16,1020.3604670117377,5
1,8,535.0786040092819,4
0,5.66,525.4153489971534,3
1,5.66,585.5037890017732,5
1,21.17,470.3762820011936,4
