Correct Response,Height (deg),Reaction Time (ms),Target
1,1,613.608899992928,0
1,4,669.1119000325352,1
1,2.83,510.8167999433726,1
0,28,713.3756999401749,1
1,28,456.41509979128836,1
1,16,613.6237999899686,0
1,11.31,481.66269995369015,0
0,8,542.9954000292719,2
1,8,480.1928999377787,1
1,21.17,959.2249998832494,1
1,4,671.4357999163121,1
1,28,827.9025999373198,2
0,4,1028.5569000998885,0
1,4,625.6092998674512,2
1,5.66,763.7384999553115,2
1,11.31,528.2075000005216,1
0,2,612.7065001065284,2
1,2,635.3883999409527,1
1,16,476.4566998938471,2
0,8,516.9027999518812,0
0,8,659.8305001398921,1
1,8,567.5568000888825,2
1,28,645.3583999546618,2
1,21.17,643.4086998934299,2
1,11.31,526.8091999469698,0
1,4,556.3382001137734,1
1,5.66,489.7310000388324,2
1,4,565.7562001152337,0
1,1.41,616.78440007478,0
1,5.66,433.22200002245603,0
1,8,542.0117001058907,2
1,2.83,597.1264000991732,3
0,16,659.6427999912203,4
0,16,698.4034001371265,4
1,16,436.50940014146266,4
0,2.83,1072.2691998826713,4
1,2.83,627.0582999578119,5
1,11.31,602.8175000111014,4
1,16,524.4097998375446,5
1,2,812.3790000109375,4
0,1.41,673.0344998659939,4
0,1.41,-99.04,4
1,1.41,669.021500042677,5
0,28,716.0471000252664,4
1,28,1049.4226999590546,4
0,2.83,-99.04,5
1,2.83,587.4354999987781,5
1,21.17,803.676499986127,3
1,5.66,531.4875999475271,5
1,1.41,1056.4962001527101,3
1,8,626.4756999453903,3
1,1,739.2579999296368,5
1,28,957.0722000217438,4
0,11.31,-99.04,4
1,11.31,774.3765001660586,4
1,1,600.9704999169708,5
1,21.17,628.6366002178193,5
1,2,610.1915000481904,4
1,21.17,827.6983997794241,3
0,1,624.4535001470149,3
1,1,745.8446000246704,4
1,16,896.6715999422968,3
1,2,679.9231001651287,3
1,1.41,863.1587999416888,4
0,1.41,671.2161998739839,4
1,1.41,583.114499925673,5
