Correct Response,Height (deg),Reaction Time (ms),Target
1,8,532.1259998567402,1
1,1.41,562.2535000406206,2
1,16,452.8751000147313,2
1,8,526.6677000876516,1
1,5.66,470.35690018348396,2
1,8,518.1631999406964,0
1,4,441.063599832356,0
1,4,489.2247998472303,1
1,2.83,447.3994999974966,2
1,5.66,433.55590005777776,2
0,2.83,405.25989996641874,1
1,2.83,431.6641000881791,1
1,4,328.16039997525513,2
1,5.66,469.985600033775,1
1,21.17,702.4040999207646,1
1,2,469.6677999421954,0
1,4,568.1987001411617,2
0,16,842.0226000566036,2
1,16,453.80219997279346,0
1,28,743.3842999711633,2
1,2,565.5730999391526,0
1,8,409.1834998074919,0
1,2,666.4399001132697,2
1,8,471.9877999126911,2
1,2.83,445.27150009199977,0
1,21.17,496.2625000011176,0
1,1,619.4790000412613,2
1,1,935.78790005669,4
1,8,528.083200039342,3
1,16,439.93180006183684,4
1,4,632.3355000317097,3
1,11.31,486.7173998467624,4
1,8,363.95100009068847,4
1,2,528.0551998261362,5
1,11.31,601.1984000764787,4
1,11.31,484.6424001120031,3
0,1.41,471.35239996388555,4
1,1.41,570.7519999090582,4
1,28,777.4163001999259,5
1,1.41,743.495500119403,4
1,21.17,626.8268999960274,4
1,11.31,548.545099966228,5
1,11.31,483.469000024721,3
1,16,537.1122999899089,5
1,21.17,722.6107001155615,4
1,4,567.073299953714,3
1,1.41,460.15130000561476,5
1,28,738.0441999379545,4
1,4,714.4972001519054,3
1,21.17,684.8885998446494,3
1,2.83,612.1266001686454,5
1,1.41,742.9968001637608,4
1,5.66,565.3968001101166,4
